"ｺｰﾄﾞ","勘定科目名"," 5年  6月"," 5年  7月"," 5年  8月"," 5年  9月"," 5年 10月"," 5年 11月"," 5年 12月"," 6年  1月"," 6年  2月"," 6年  3月"," 6年  4月"," 6年  5月"
"4111","授業料等収入","343,954","1,937,055","22,164,978","2,523,259","28,024,702","875,096","1,520,192","4,447,658","11,280,097","879,646","60,844,237","23,298,904"
"4112","寮費等収入","9,260,000","840,000","11,112,800","1,134,450","5,915,000","148,960","121,040","120,000","7,580,000","20,000","13,242,000","-9,585,000"
"4113","職業紹介売上高","0","0","0","0","0","0","0","0","0","0","0","0"
"4114","特定技能売上高","50,000","50,000","50,000","50,000","50,000","50,000","50,000","50,000","304,407","245,000","175,000","25,000"
"4116","児発放デイ売上高","3,783,477","3,736,212","3,626,773","3,518,111","3,954,390","4,024,618","4,013,251","3,697,138","3,688,995","4,358,223","5,013,249","4,969,319"
"4115","売上値引戻り高    (△)","0","0","0","0","0","0","0","0","0","0","0","0"
,"純売上高","13,437,431","6,563,267","36,954,551","7,225,820","37,944,092","5,098,674","5,704,483","8,314,796","22,853,499","5,502,869","79,274,486","18,708,223"
"5111","期首棚卸高","0","0","0","0","0","0","0","0","0","0","0","530,000"
"5211","商品仕入高","10,108","13,722","17,616","12,158","11,904","19,493","8,841","7,564","17,455","12,402","9,153","17,053"
"5212","教材費等","0","141,295","249,825","9,075","1,577,255","688,536","45,555","0","247,472","13,600","5,602,440","2,829,670"
"5215","書類作成手数料","0","0","0","0","772,727","1,572,956","234,500","240,000","154,500","0","1,382,545","6,062,546"
"5216","他売上原価","0","0","0","0","0","0","0","0","0","0","0","0"
"5213","仕入値引戻し高    (△)","0","0","0","0","0","0","0","0","0","0","0","0"
"5273","他勘定振替高      (△)","0","0","0","0","0","0","0","0","0","0","0","0"
"5311","期末棚卸高        (△)","0","0","0","0","0","0","0","0","0","0","0","1,241,300"
,"当期売上原価","10,108","155,017","267,441","21,233","2,361,886","2,280,985","288,896","247,564","419,427","26,002","6,994,138","8,197,969"
,"売上総利益","13,427,323","6,408,250","36,687,110","7,204,587","35,582,206","2,817,689","5,415,587","8,067,232","22,434,072","5,476,867","72,280,348","10,510,254"
"6111","給与手当","4,549,725","4,414,942","3,939,171","5,249,108","5,401,418","5,571,476","4,727,101","5,069,171","5,194,976","5,142,489","5,984,920","6,232,586"
"6311","雑給","0","0","0","0","0","0","0","0","0","0","0","0"
"6112","旅費交通費","170,739","314,988","331,958","570,568","532,138","308,931","337,496","301,551","275,429","311,618","288,408","516,306"
"6113","広告宣伝費","10,300","10,300","10,300","10,300","10,300","10,300","10,300","10,300","10,300","10,300","10,300","10,300"
"6114","販売促進費","0","0","0","0","0","0","0","0","0","0","0","0"
"6115","発送配達費","0","0","0","0","0","0","0","0","0","0","0","0"
"6116",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6117","支払手数料","47,391","173,097","109,261","132,152","598,918","691,944","1,161,221","597,592","602,584","774,587","1,313,116","1,972,186"
"6118",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6211","役員報酬","600,000","700,000","700,000","700,000","700,000","700,000","700,000","700,000","700,000","700,000","700,000","700,000"
"6232",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6212","事務員給与","0","0","0","0","0","0","0","0","0","0","0","0"
"6210","処遇改善手当","314,074","286,104","304,478","284,658","272,187","305,782","291,396","322,452","283,301","284,655","182,588","798,266"
"6213","従業員賞与","723,113","723,113","723,113","723,113","723,113","723,113","723,113","723,113","723,113","723,113","723,113","-2,354,243"
"6209","退職手当","0","0","0","0","0","0","0","0","0","0","0","0"
"6312","法定福利費","0","614,997","637,840","627,647","899,221","783,118","692,376","1,033,479","1,057,077","697,649","723,756","891,152"
"6226","厚生費","0","59,375","0","0","48,399","41,132","243,439","5,855","2,513","31,460","18,575","64,615"
"6119",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6214","減価償却費","260,103","260,103","260,103","260,103","260,103","260,103","260,103","260,103","260,103","260,103","260,103","2,720,408"
"6234","リース料","0","39,760","39,760","39,760","39,760","39,760","59,040","323,240","152,940","152,940","971,122","1,529,840"
"6215","地代家賃","1,209,454","1,237,454","1,223,454","1,230,454","1,691,672","2,021,418","1,803,545","1,803,845","1,834,845","2,144,545","1,828,909","2,038,909"
"6216","修繕費","0","0","0","0","1,357,273","0","0","0","0","0","0","2,444,318"
"6217","事務用消耗品費","0","0","0","0","0","0","0","0","0","0","0","0"
"6218","通信交通費","0","95,726","123,006","275,282","393,238","156,139","175,728","158,769","218,179","166,630","363,186","628,247"
"6219","水道光熱費","0","106,700","119,757","155,799","237,079","48,424","194,466","48,278","129,720","156,205","182,046","59,818"
"6221","租税公課","200","0","1,200","1,949,224","171,200","1,800","38,700","27,400","0","47,200","338,200","589,906"
"6222","寄付金","0","0","0","0","0","0","20,000","0","0","0","0","0"
"6223","接待交際費","2,500","15,864","17,125","31,486","12,050","0","1,500","4,036","12,580","0","0","40,867"
"6224","保険料","-115,583","779,867","351,157","5,917","5,917","79,567","343,317","407,287","5,917","23,567","5,917","-221,575"
"6225","備品消耗品費","26,333","313,743","365,904","256,538","881,673","465,991","384,422","737,966","273,279","327,372","2,433,094","2,490,664"
"6227","管理諸費","37,000","581,321","67,886","253,591","1,120,176","63,636","80,600","80,164","241,614","349,420","151,841","213,956"
"6228","諸会費","12,000","0","0","14,000","0","0","0","3,000","0","0","64,000","131,000"
"6229","清掃・衛生費","0","0","181,818","172,000","50,000","60,000","60,000","60,000","60,000","60,000","60,000","149,333"
