"ｺｰﾄﾞ","勘定科目名"," 3年 12月"," 4年  1月"," 4年  2月"," 4年  3月"," 4年  4月"," 4年  5月"," 4年  6月"," 4年  7月"," 4年  8月"," 4年  9月"," 4年 10月"," 4年 11月"
"4111","売上高","19,903,348","21,860,068","19,629,357","24,520,439","16,595,747","19,238,360","14,638,698","14,883,821","15,095,919","18,509,959","21,592,119","18,935,708"
"4112","賃貸料収入","250,000","250,000","250,000","250,000","250,000","250,000","250,000","250,000","250,000","250,000","250,000","250,000"
"4113","ＬＬＰ収益","0","0","0","0","0","0","0","0","0","0","0","0"
"4114","通信売上高","0","0","0","0","0","0","0","0","0","0","0","0"
"4115","売上値引戻り高    (△)","0","0","0","0","0","0","0","0","0","0","0","0"
,"純売上高","20,153,348","22,110,068","19,879,357","24,770,439","16,845,747","19,488,360","14,888,698","15,133,821","15,345,919","18,759,959","21,842,119","19,185,708"
"5111","期首棚卸高","3,711,088","3,522,724","3,369,663","3,602,579","3,536,607","3,627,458","3,368,858","3,416,817","3,372,426","3,158,836","3,615,522","3,844,866"
"5211","商品仕入高","0","151,350","0","0","0","0","0","0","0","0","0","0"
"5212","通信商品仕入高","14,818,170","16,635,559","14,553,722","17,986,919","12,063,796","13,731,839","9,997,917","10,403,560","9,973,138","14,662,463","16,547,020","13,831,303"
"5215","ｺﾐｯｼｮﾝ清掃代","0","0","0","0","0","0","0","0","0","0","0","0"
"5216","ＬＬＰ原価","0","0","0","0","0","0","0","0","0","0","0","0"
"5213","仕入値引戻し高    (△)","0","0","0","0","0","0","0","0","0","0","0","0"
"5273","他勘定振替高      (△)","0","0","0","0","0","0","0","0","0","0","0","0"
"5311","期末棚卸高        (△)","3,522,724","3,369,663","3,602,579","3,536,607","3,627,458","3,368,858","3,416,817","3,372,426","3,158,836","3,615,522","3,844,866","3,832,339"
,"当期売上原価","15,006,534","16,939,970","14,320,806","18,052,891","11,972,945","13,990,439","9,949,958","10,447,951","10,186,728","14,205,777","16,317,676","13,843,830"
,"売上総利益","5,146,814","5,170,098","5,558,551","6,717,548","4,872,802","5,497,921","4,938,740","4,685,870","5,159,191","4,554,182","5,524,443","5,341,878"
"6111","給与手当","2,263,512","2,138,728","2,206,707","2,320,245","2,316,295","2,166,928","2,228,334","2,148,440","2,009,608","1,963,821","2,080,314","1,752,858"
"6311","雑給","422,388","422,625","405,272","421,050","383,495","387,735","360,763","388,230","690,046","692,355","702,330","701,456"
"6112","旅費交通費","43,735","44,217","40,009","45,990","41,204","44,380","40,320","42,064","53,066","42,608","62,077","57,888"
"6113","広告宣伝費","92,637","126,387","90,477","82,409","44,000","101,500","34,000","34,000","34,000","124,227","100,364","37,636"
"6114","販売促進費","15,524","25,992","19,324","73,853","79,553","96,141","72,561","13,463","125,034","110,984","101,098","152,754"
"6115","荷造発送費","0","0","840","0","0","1,700","640","0","840","0","0","1,260"
"6116","外注費","0","58,436","300,545","136,000","114,000","53,491","104,618","0","372,800","0","0","0"
"6117","支払手数料","424,860","580,837","542,207","408,518","27,347","495,741","504,141","415,226","458,768","543,611","522,376","432,765"
"6118",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6211","役員報酬","0","0","0","0","0","0","0","0","0","0","0","0"
"6212","事務員給与","0","0","0","0","0","0","0","0","0","0","0","0"
"6213","従業員賞与","0","0","0","140,000","176,667","1,204,333","0","-210,000","0","0","279,167","279,167"
"6312","法定福利費","320,801","351,960","368,772","361,049","360,641","489,951","498,181","369,012","405,477","419,421","413,811","371,736"
"6226","厚生費","0","0","0","0","0","0","0","0","0","4,982","4,545","27,782"
"6119","退職金","0","0","0","0","0","0","0","0","0","0","0","0"
"6214","減価償却費","211,804","211,804","211,804","211,804","211,804","211,804","211,804","211,804","211,804","211,896","65,386","65,386"
"6234",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6215","地代家賃","600,000","600,000","600,000","600,000","600,000","600,000","600,000","600,000","600,000","600,000","600,000","600,000"
"6216","修繕／車両関係費","5,000","14,000","5,000","5,000","0","0","0","5,000","5,000","5,000","45,000","50,000"
"6217","事務用消耗品費","0","0","0","0","0","0","0","0","0","0","0","0"
"6218","通信交通費","2,212","2,212","2,212","2,212","2,212","2,212","2,212","2,212","2,212","2,212","2,212","82,087"
"6219","水道光熱費","101,802","121,479","129,309","126,370","104,950","103,307","91,966","92,883","128,635","153,985","153,556","116,091"
"6221","租税公課","0","0","0","2,000","0","2,000","0","2,000","0","0","2,000","0"
"6222","寄付金","0","0","0","0","0","0","0","0","0","0","0","0"
"6223","接待交際費","0","0","0","0","0","0","0","0","0","0","0","0"
"6224","保険料","5,000","5,000","5,000","5,000","5,000","5,000","5,000","5,000","5,000","5,000","5,000","5,000"
"6225","備品消耗品費","39,728","16,458","26,900","15,271","13,307","26,892","49,408","30,752","27,044","26,303","13,586","29,790"
"6227","管理諸費","18,762","18,367","25,376","21,167","18,367","25,376","18,367","25,221","30,116","18,727","18,727","25,736"
"6228","リース／レンタル料","0","0","0","0","0","0","0","0","0","0","0","0"
"6229","諸会費","0","0","0","0","0","0","0","0","0","10,000","0","0"
"6313",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6233",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6314","貸倒償却","0","0","0","0","0","0","0","0","0","0","0","0"
"6231","雑費","0","0","0","0","0","5,500","0","0","0","0","0","0"
"6232","本社　指導料","0","0","0","0","0","0","0","0","0","0","0","0"
,"販売費及び一般管理費計","4,567,765","4,738,502","4,979,754","4,977,938","4,498,842","6,023,991","4,822,315","4,175,307","5,159,450","4,935,132","5,171,549","4,789,392"
,"営業利益（損失）","579,049","431,596","578,797","1,739,610","373,960","-526,070","116,425","510,563","-259","-380,950","352,894","552,486"
"7111","受取利息","0","0","0","0","0","0","0","0","0","0","0","0"
"7112","為替差益","0","0","0","0","0","0","0","0","0","0","0","0"
"7113","ＬＬＰ収入","0","0","0","0","0","0","0","0","0","0","0","0"
"7114","受取配当金","0","0","0","0","0","0","0","0","0","0","0","0"
"7118","雑収入","0","0","0","0","0","0","0","0","0","0","0","0"
,"営業外収益計","0","0","0","0","0","0","0","0","0","0","0","0"
"7511","支払利息","0","0","0","0","0","0","0","0","0","0","0","0"
"7518","手形売却損","0","0","0","0","0","0","0","0","0","0","0","0"
