"ｺｰﾄﾞ","勘定科目名"," 2年  2月"," 2年  3月"," 2年  4月"," 2年  5月"," 2年  6月"," 2年  7月"," 2年  8月"," 2年  9月"," 2年 10月"," 2年 11月"," 2年 12月"," 3年  1月"
"4111","売上高","14,159,774","13,052,352","4,452,202","4,902,634","8,396,514","10,912,355","11,081,749","9,944,048","13,695,671","13,155,817","10,328,021","9,889,919"
"4112","賃貸料収入","0","0","0","0","0","0","0","0","0","0","0","0"
"4113","ＬＬＰ収益","0","0","0","0","0","0","0","0","0","0","0","0"
"4114","通信売上高","0","0","0","0","0","0","0","0","0","0","0","0"
"4115","売上値引戻り高    (△)","0","0","0","0","0","0","0","0","0","0","0","0"
,"純売上高","14,159,774","13,052,352","4,452,202","4,902,634","8,396,514","10,912,355","11,081,749","9,944,048","13,695,671","13,155,817","10,328,021","9,889,919"
"5111","期首たな卸高","1,129,592","1,055,837","1,079,441","739,711","805,254","1,034,820","924,472","814,362","833,198","1,002,576","947,246","1,207,434"
"5211","商品仕入高","4,976,543","4,732,076","1,480,983","2,102,777","3,420,831","3,726,975","4,021,331","3,664,215","5,140,053","4,614,306","3,984,235","3,105,853"
"5212","通信商品仕入高","0","0","0","0","0","0","0","0","0","0","0","0"
"5215","ｺﾐｯｼｮﾝ清掃代","0","0","0","0","0","0","0","0","0","0","0","0"
"5216","ＬＬＰ原価","0","0","0","0","0","0","0","0","0","0","0","0"
"5213","仕入値引戻し高    (△)","0","0","0","0","0","0","0","0","0","0","0","0"
"5273","他勘定振替高      (△)","0","0","0","0","0","0","0","0","0","0","0","0"
"5311","期末たな卸高      (△)","1,055,837","1,079,441","739,711","805,254","1,034,820","924,472","814,362","833,198","1,002,576","947,246","1,207,434","660,361"
,"当期売上原価","5,050,298","4,708,472","1,820,713","2,037,234","3,191,265","3,837,323","4,131,441","3,645,379","4,970,675","4,669,636","3,724,047","3,652,926"
,"売上総利益","9,109,476","8,343,880","2,631,489","2,865,400","5,205,249","7,075,032","6,950,308","6,298,669","8,724,996","8,486,181","6,603,974","6,236,993"
"6111","給与手当","1,025,500","970,500","1,059,445","1,044,630","1,082,589","1,277,292","1,278,682","1,025,930","1,310,000","1,320,000","1,280,000","1,282,000"
"6311","雑給","1,993,748","1,954,439","1,384,704","1,372,987","1,429,365","1,743,739","1,686,489","1,710,756","1,840,178","1,712,983","1,547,425","1,871,625"
"6112","旅費交通費","71,957","71,610","54,042","34,007","54,527","81,925","83,356","86,782","100,834","92,191","80,673","80,775"
"6113","広告宣伝費","841,394","740,794","257,767","216,255","323,023","405,940","700,257","424,347","616,032","795,487","663,310","499,358"
"6114","販売促進費","87,173","96,118","33,579","21,025","24,807","30,597","34,912","27,607","29,033","59,486","68,168","66,083"
"6115","荷造発送費","0","0","0","0","0","0","0","0","0","0","0","0"
"6116","外注費","0","0","0","0","0","0","0","0","0","0","0","0"
"6117","支払手数料","277,282","270,082","204,638","166,906","200,317","201,126","216,308","253,559","215,914","245,713","234,164","207,698"
"6118",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6211","役員報酬","0","0","0","0","0","0","0","0","0","0","0","0"
"6232",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6212","事務員給与","0","0","0","0","0","0","0","0","0","0","0","0"
"6213","従業員賞与","52,000","52,000","0","0","0","0","0","0","0","0","275,000","0"
"6312","法定福利費","199,887","203,526","162,453","203,526","191,874","216,746","222,193","213,659","214,496","214,496","248,851","233,799"
"6226","厚生費","44,700","95,000","0","0","2,250","10,000","34,880","48,050","15,318","15,900","5,000","0"
"6119","退職金","0","0","0","0","0","0","0","0","0","0","0","0"
"6214","減価償却費","176,388","176,388","176,388","176,388","176,388","176,388","176,388","115,477","156,715","156,715","156,715","156,715"
"6234",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6215","地代家賃","940,909","940,909","591,137","940,909","940,909","940,909","940,909","940,909","940,909","940,909","940,909","940,909"
"6216","修繕／車両関係費","93,500","0","0","0","193,000","0","38,000","88,640","49,000","307,000","0","11,000"
"6217","事務用消耗品費","0","0","362","0","400","200","0","400","376","0","0","0"
"6218","通信交通費","3,003","24,196","13,142","3,003","22,940","13,088","3,581","13,087","3,079","23,599","3,003","13,161"
