"ｺｰﾄﾞ","勘定科目名"," 4年 12月"," 5年  1月"," 5年  2月"," 5年  3月"," 5年  4月"," 5年  5月"," 5年  6月"," 5年  7月"," 5年  8月"," 5年  9月"," 5年 10月"," 5年 11月"
"4111","売上高","0","0","0","0","0","14,860,388","13,038,540","11,847,013","13,925,467","20,153,986","18,620,052","18,975,792"
"4112","売上高","0","0","0","0","0","0","0","0","0","0","0","0"
"4113","売上高","0","0","0","0","0","0","0","0","0","0","0","0"
"4114","売上高","0","0","0","0","0","0","0","0","0","0","0","0"
"4115","売上値引戻り高    (△)","0","0","0","0","0","0","0","0","0","0","0","0"
,"純売上高","0","0","0","0","0","14,860,388","13,038,540","11,847,013","13,925,467","20,153,986","18,620,052","18,975,792"
"5111","期首棚卸高","0","0","0","0","0","4,348,933","4,413,716","3,896,973","3,606,737","-1,058,579","4,362,922","4,589,650"
"5211","商品仕入高","0","0","0","0","0","0","0","0","0","0","0","0"
"5212","通信商品仕入高","0","0","0","0","0","10,034,265","8,045,254","7,858,701","9,538,216","19,666,584","14,744,503","14,171,861"
"5215",,"0","0","0","0","0","0","0","0","0","0","0","0"
"5216",,"0","0","0","0","0","0","0","0","0","0","0","0"
"5213","仕入値引戻し高    (△)","0","0","0","0","0","0","0","0","0","0","0","0"
"5273","他勘定振替高      (△)","0","0","0","0","0","0","0","0","0","0","0","0"
"5311","期末棚卸高        (△)","0","0","0","0","0","4,413,716","3,896,973","3,606,737","3,290,354","4,362,922","4,589,650","4,413,472"
,"当期売上原価","0","0","0","0","0","9,969,482","8,561,997","8,148,937","9,854,599","14,245,083","14,517,775","14,348,039"
,"売上総利益","0","0","0","0","0","4,890,906","4,476,543","3,698,076","4,070,868","5,908,903","4,102,277","4,627,753"
"6111","給与手当","0","0","0","0","0","2,232,675","2,219,168","2,069,555","1,987,388","2,337,451","2,310,569","2,146,418"
"6311","雑給","0","0","0","0","0","436,595","442,180","433,632","450,405","446,805","462,830","437,805"
"6112","旅費交通費","0","0","0","0","0","51,967","46,733","60,135","55,207","73,926","68,787","71,223"
"6113","広告宣伝費","0","0","0","0","0","27,273","27,273","27,273","27,273","27,273","27,273","27,273"
"6114","販売促進費","0","0","0","0","0","183,745","110,265","94,263","188,402","186,051","202,218","196,818"
"6115","荷造発送費","0","0","0","0","0","1,260","0","0","840","0","0","0"
"6116","外注費","0","0","0","0","0","0","114,000","84,000","0","141,000","116,000","87,000"
"6117","支払手数料","0","0","0","0","0","540,187","69,710","341,340","384,638","418,638","263,970","592,025"
"6118",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6211","役員報酬","0","0","0","0","0","0","0","0","0","0","0","0"
"6232",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6212","事務員給与","0","0","0","0","0","0","0","0","0","0","0","0"
"6213","従業員賞与","0","0","0","0","0","279,167","322,917","322,917","322,917","112,917","322,917","322,917"
"6312","法定福利費","0","0","0","0","0","405,558","405,558","614,828","432,387","438,971","436,723","416,235"
"6226","厚生費","0","0","0","0","0","0","2,300","16,908","32,781","147,560","-14,545","77,205"
"6119",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6214","減価償却費","0","0","0","0","0","51,252","51,252","51,252","51,252","54,923","51,253","51,253"
"6234","リース料","0","0","0","0","0","0","0","0","0","0","0","0"
"6215","地代家賃","0","0","0","0","0","600,000","600,000","600,000","600,000","600,000","612,000","612,000"
"6216","修繕／車両関係費","0","0","0","0","0","0","0","0","0","0","0","0"
"6217","事務用消耗品費","0","0","0","0","0","0","22,990","0","0","0","0","0"
"6218","通信交通費","0","0","0","0","0","0","33,287","32,667","0","5,532","62,335","36,447"
"6219","水道光熱費","0","0","0","0","0","77,555","84,081","0","109,226","30,026","33,135","66,398"
"6221","租税公課","0","0","0","0","0","2,000","0","0","2,000","0","1,200","2,000"
"6222","寄付金","0","0","0","0","0","0","0","0","0","0","0","0"
"6223","接待交際費","0","0","0","0","0","0","0","0","0","0","0","0"
"6224","保険料","0","0","0","0","0","0","0","0","0","0","0","0"
"6225","備品消耗品費","0","0","0","0","0","11,439","20,800","21,301","28,829","71,754","29,565","41,089"
"6227","管理諸費","0","0","0","0","0","11,367","18,727","11,644","30,393","14,560","7,360","14,560"
"6228","リース／レンタル料","0","0","0","0","0","0","0","0","0","0","0","0"
"6229",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6313",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6233",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6314","貸倒償却","0","0","0","0","0","0","0","0","0","0","0","0"
"6231","雑費","0","0","0","0","0","0","0","0","0","100","0","0"
,"販売費及び一般管理費計","0","0","0","0","0","4,912,040","4,591,241","4,781,715","4,703,938","5,107,487","4,993,590","5,198,666"
,"営業利益（損失）","0","0","0","0","0","-21,134","-114,698","-1,083,639","-633,070","801,416","-891,313","-570,913"
"7111","受取利息","0","0","0","0","0","0","0","0","0","0","0","0"
"7112",,"0","0","0","0","0","0","0","0","0","0","0","0"
"7113",,"0","0","0","0","0","0","0","0","0","0","0","0"
"7114","受取配当金","0","0","0","0","0","0","0","0","0","0","0","0"
"7118","雑収入","0","0","0","0","0","0","0","0","0","0","0","0"
,"営業外収益計","0","0","0","0","0","0","0","0","0","0","0","0"
"7511","支払利息","0","0","0","0","0","0","0","0","0","0","0","0"
"7518","手形売却損","0","0","0","0","0","0","0","0","0","0","0","0"
"7512",,"0","0","0","0","0","0","0","0","0","0","0","0"
"7513","現金過不足","0","0","0","0","0","0","0","0","0","0","0","0"
"7514","貸倒償却","0","0","0","0","0","0","0","0","0","0","0","0"
"7515","繰延資産償却","0","0","0","0","0","0","0","0","0","0","0","0"
"7519","雑損失","0","0","0","0","0","0","0","0","0","0","0","0"
,"営業外費用計","0","0","0","0","0","0","0","0","0","0","0","0"
,"経常利益（損失）","0","0","0","0","0","-21,134","-114,698","-1,083,639","-633,070","801,416","-891,313","-570,913"
