"ｺｰﾄﾞ","勘定科目名"," 2年  9月"," 2年 10月"," 2年 11月"," 2年 12月"," 3年  1月"," 3年  2月"," 3年  3月"," 3年  4月"," 3年  5月"," 3年  6月"," 3年  7月"," 3年  8月"
"4111","売上高","21,156,917","23,012,561","22,343,026","24,687,548","21,034,953","18,601,895","26,401,505","20,336,256","20,358,107","18,445,904","21,522,727","15,856,547"
"4112","賃貸料収入","0","0","0","0","0","0","0","0","0","0","0","0"
"4113","ＬＬＰ収益","0","0","0","0","0","0","0","0","0","0","0","0"
"4114","通信売上高","0","0","0","0","0","0","0","0","0","0","0","0"
"4115","売上値引戻り高    (△)","0","0","0","0","0","0","0","0","0","0","0","0"
,"純売上高","21,156,917","23,012,561","22,343,026","24,687,548","21,034,953","18,601,895","26,401,505","20,336,256","20,358,107","18,445,904","21,522,727","15,856,547"
"5111","期首棚卸高","2,164,917","2,198,265","2,555,462","2,348,089","4,379,000","1,859,896","2,009,255","2,428,693","2,860,000","2,012,392","2,004,650","2,824,818"
"5211","商品仕入高","9,668,875","10,480,045","9,761,361","13,651,616","6,822,725","8,544,071","11,380,154","9,479,221","8,695,173","8,396,584","11,140,975","7,548,658"
"5212","通信商品仕入高","0","0","0","0","0","0","0","0","0","0","0","0"
"5215","ｺﾐｯｼｮﾝ清掃代","0","0","0","0","0","0","0","0","0","0","0","0"
"5216","ＬＬＰ原価","0","0","0","0","0","0","0","0","0","0","0","0"
"5213","仕入値引戻し高    (△)","0","0","0","0","0","0","0","0","0","0","0","0"
"5273","他勘定振替高      (△)","0","0","0","0","0","0","0","0","0","0","0","0"
"5311","期末棚卸高        (△)","2,198,265","2,555,462","2,348,089","4,379,000","1,859,896","2,009,255","2,428,693","2,860,000","2,012,392","2,004,650","2,824,818","2,330,321"
,"当期売上原価","9,635,527","10,122,848","9,968,734","11,620,705","9,341,829","8,394,712","10,960,716","9,047,914","9,542,781","8,404,326","10,320,807","8,043,155"
,"売上総利益","11,521,390","12,889,713","12,374,292","13,066,843","11,693,124","10,207,183","15,440,789","11,288,342","10,815,326","10,041,578","11,201,920","7,813,392"
"6111","給与手当","1,910,007","2,013,667","1,939,000","1,936,000","1,936,000","1,784,000","1,737,000","1,413,000","1,422,500","1,465,000","1,543,390","1,229,000"
"6311","雑給","2,735,646","2,750,121","2,763,552","2,794,361","2,450,752","2,133,138","2,896,109","2,592,415","2,637,768","2,473,341","2,828,374","2,453,987"
"6112","旅費交通費","111,282","101,653","88,191","105,855","95,515","92,945","112,133","104,278","109,064","91,297","86,162","75,227"
"6113","広告宣伝費","816,645","1,397,772","1,081,433","1,273,455","963,836","891,214","1,102,236","973,350","677,403","671,721","1,023,178","610,583"
"6114","販売促進費","121,168","101,849","137,307","160,196","126,628","178,407","153,861","152,725","129,989","196,553","89,955","147,597"
"6115","荷造発送費","0","0","0","0","0","0","0","153","0","0","718","0"
"6116","外注費","0","0","0","0","0","0","0","0","0","0","0","0"
"6117","支払手数料","644,824","659,589","647,101","696,376","678,642","550,784","733,164","619,320","594,061","630,307","715,963","533,904"
"6118",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6211","役員報酬","0","0","0","0","0","0","0","0","0","0","0","0"
"6232",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6212","事務員給与","0","0","0","0","0","0","0","0","0","0","0","0"
"6213","従業員賞与","0","0","0","302,500","0","0","0","0","0","150,000","0","0"
"6312","法定福利費","459,252","457,796","457,796","474,934","429,839","507,796","376,879","335,131","335,131","361,887","274,843","274,843"
"6226","厚生費","73,250","5,364","117,639","5,000","0","4,500","5,341","30,274","15,773","21,091","135,227","15,750"
"6119","退職金","0","0","0","0","0","0","0","0","0","0","0","0"
"6214","減価償却費","689,571","378,396","378,396","378,396","378,396","378,396","378,396","378,396","378,396","378,396","378,396","378,396"
"6234",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6215","地代家賃","549,067","549,067","549,067","549,067","549,067","549,067","414,007","414,007","414,007","414,007","414,007","549,067"
"6216","修繕／車両関係費","855,000","11,000","76,600","50,000","137,550","11,000","90,700","192,250","0","412,800","463,900","46,500"
"6217","事務用消耗品費","0","0","0","0","0","0","0","0","0","0","0","0"
"6218","通信交通費","25,485","21,905","29,532","21,390","25,435","24,054","30,307","25,189","26,228","26,169","21,160","29,695"
"6219","水道光熱費","1,038,078","668,013","663,666","517,239","493,444","722,908","638,327","472,860","664,476","532,421","693,040","702,002"
"6221","租税公課","0","0","0","0","0","0","4,000","0","0","0","0","0"
"6222","寄付金","0","0","0","0","0","0","0","0","0","14,000","0","56,667"
"6223","接待交際費","0","0","0","0","0","0","0","0","0","0","0","0"
"6224","保険料","78,568","78,568","78,568","78,568","78,568","78,568","78,568","78,568","78,568","78,568","78,568","78,568"
"6225","備品消耗品費","894,628","549,584","665,939","1,002,529","441,347","408,717","743,093","843,130","685,047","702,933","608,926","613,887"
"6227","管理諸費","169,279","810,685","248,279","223,825","168,733","206,279","175,279","606,279","171,725","219,725","185,256","204,725"
"6228","リース／レンタル料","0","0","0","0","0","0","0","0","0","0","0","0"
"6229","諸会費","0","0","0","20,000","0","0","0","0","0","0","50,000","0"
"6313",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6233",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6314","貸倒償却","0","0","0","0","0","0","0","0","0","0","0","0"
"6231","雑費","0","0","0","0","18,290","0","0","0","0","0","0","65,000"
