"ｺｰﾄﾞ","勘定科目名"," 2年  9月"," 2年 10月"," 2年 11月"," 2年 12月"," 3年  1月"," 3年  2月"," 3年  3月"," 3年  4月"," 3年  5月"," 3年  6月"," 3年  7月"," 3年  8月"
"4111","売上高","7,656,668","7,867,871","6,540,013","7,101,775","5,084,491","5,047,201","7,154,103","5,535,407","6,136,121","5,601,743","6,131,681","1,812,747"
"4112","賃貸料収入","0","0","0","0","0","0","0","0","0","0","0","0"
"4113","ＬＬＰ収益","0","0","0","0","0","0","0","0","0","0","0","0"
"4114","通信売上高","0","0","0","0","0","0","0","0","0","0","0","0"
"4115","売上値引戻り高    (△)","675,329","703,801","537,299","557,341","19,375","392,057","506,471","442,302","480,678","416,735","474,489","0"
,"純売上高","6,981,339","7,164,070","6,002,714","6,544,434","5,065,116","4,655,144","6,647,632","5,093,105","5,655,443","5,185,008","5,657,192","1,812,747"
"5111","期首棚卸高","733,658","770,934","726,372","829,820","1,311,879","951,032","826,613","768,369","1,046,852","824,705","917,867","1,081,964"
"5211","商品仕入高","979,497","1,033,900","1,042,629","1,474,827","309,871","635,586","941,160","1,068,966","531,402","912,993","960,182","347,018"
"5212","通信商品仕入高","0","0","0","0","0","0","0","0","0","0","0","0"
"5215","ｺﾐｯｼｮﾝ清掃代","0","0","0","0","0","0","0","0","0","0","0","0"
"5216","ＬＬＰ原価","0","0","0","0","0","0","0","0","0","0","0","0"
"5213","仕入値引戻し高    (△)","0","0","0","0","0","0","0","0","0","0","0","0"
"5273","他勘定振替高      (△)","0","0","0","0","0","0","0","0","0","0","0","0"
"5311","期末棚卸高        (△)","770,934","726,372","829,820","1,311,879","951,032","826,613","768,369","1,046,852","824,705","917,867","1,081,964","1,061,357"
,"当期売上原価","942,221","1,078,462","939,181","992,768","670,718","760,005","999,404","790,483","753,549","819,831","796,085","367,625"
,"売上総利益","6,039,118","6,085,608","5,063,533","5,551,666","4,394,398","3,895,139","5,648,228","4,302,622","4,901,894","4,365,177","4,861,107","1,445,122"
"6111","給与手当","960,823","1,178,025","1,145,491","1,059,164","771,075","765,500","738,500","786,500","793,000","779,500","720,497","961,979"
"6311","雑給","986,016","1,151,496","926,576","914,341","929,842","773,363","784,421","760,323","690,968","640,264","638,594","519,560"
"6112","旅費交通費","52,911","42,031","48,658","25,214","22,704","24,122","26,824","64,011","44,503","41,355","45,468","24,762"
"6113","広告宣伝費","290,467","431,054","301,215","718,095","220,592","121,951","362,325","140,615","292,359","146,210","200,907","83,475"
"6114","販売促進費","60,762","88,770","67,062","81,902","70,343","71,081","76,552","70,417","84,576","63,342","63,810","67,371"
"6115","荷造発送費","0","4,645","0","0","0","0","2,700","4,500","0","0","0","0"
"6116","外注費","0","0","0","0","0","0","0","0","0","0","0","0"
"6117","支払手数料","565,450","546,939","577,025","564,918","552,462","572,746","482,146","547,999","578,643","544,652","574,152","573,069"
"6118",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6211","役員報酬","0","0","0","0","0","0","0","0","0","0","0","0"
"6232",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6212","事務員給与","0","0","0","0","0","0","0","0","0","0","0","0"
"6213","従業員賞与","0","0","0","160,000","0","0","0","0","0","10,000","0","0"
"6312","法定福利費","167,045","186,386","186,386","191,990","145,409","149,947","163,819","158,313","158,313","163,516","191,937","195,444"
"6226","厚生費","27,200","153,811","93,690","21,945","3,977","0","0","35,138","12,959","40,210","10,584","0"
"6119","退職金","0","0","0","0","0","0","0","0","0","0","0","0"
"6214","減価償却費","2,160,295","484,806","484,806","484,806","484,806","484,806","484,806","484,806","484,806","484,806","484,806","484,806"
"6234",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6215","地代家賃","1,385,100","1,385,100","1,385,100","1,385,100","1,385,100","1,385,100","1,385,100","1,385,100","1,385,100","1,385,100","1,385,100","1,385,100"
"6216","修繕／車両関係費","3,810","75,400","28,000","0","5,800","78,000","0","0","700,000","315,400","100,727","0"
"6217","事務用消耗品費","1,868","0","0","0","0","0","0","100","0","0","0","0"
"6218","通信交通費","41,516","20,956","54,114","21,571","43,106","29,705","58,639","33,271","40,578","33,641","29,104","45,777"
"6219","水道光熱費","1,146,226","695,945","501,294","424,821","324,563","387,188","301,582","321,613","324,440","374,867","389,927","569,412"
"6221","租税公課","0","0","0","0","0","0","0","0","0","0","0","0"
"6222","寄付金","0","0","0","0","0","0","0","0","15,000","0","0","0"
"6223","接待交際費","0","0","0","0","0","0","0","0","0","0","0","0"
"6224","保険料","60,000","60,000","60,000","60,000","60,000","60,000","60,000","60,000","60,000","60,000","60,000","60,000"
"6225","備品消耗品費","269,751","344,727","178,829","299,938","202,121","150,618","227,591","195,410","439,609","109,769","147,842","51,910"
"6227","管理諸費","48,343","44,794","47,144","44,794","74,094","44,794","51,894","59,687","44,794","46,894","46,794","42,894"
"6228","リース／レンタル料","0","0","0","0","0","0","0","0","0","0","0","0"
"6229","諸会費","0","0","0","0","0","0","0","0","0","0","0","0"
"6313",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6233",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6314","貸倒償却","0","17,150","0","0","0","0","0","0","0","0","0","0"
"6231","雑費","0","0","0","0","0","0","0","0","0","0","0","0"
,"販売費及び一般管理費計","8,227,583","6,912,035","6,085,390","6,458,599","5,295,994","5,098,921","5,206,899","5,107,803","6,149,648","5,239,526","5,090,249","5,065,559"
,"営業利益（損失）","-2,188,465","-826,427","-1,021,857","-906,933","-901,596","-1,203,782","441,329","-805,181","-1,247,754","-874,349","-229,142","-3,620,437"
"7111","受取利息","0","0","0","0","0","0","0","0","0","0","0","0"
"7112","為替差益","0","0","0","0","0","0","0","0","0","0","0","0"
"7113","ＬＬＰ収入","0","0","0","0","0","0","0","0","0","0","0","0"
"7114","受取配当金","0","0","0","0","0","0","0","0","0","0","0","0"
"7118","雑収入","0","0","0","0","0","480,600","0","0","0","0","0","330,000"
,"営業外収益計","0","0","0","0","0","480,600","0","0","0","0","0","330,000"
"7511","支払利息","0","0","0","0","0","0","0","0","0","0","0","0"
"7518","手形売却損","0","0","0","0","0","0","0","0","0","0","0","0"
"7512","為替差損","0","0","0","0","0","0","0","0","0","0","0","0"
"7513","現金過不足","0","0","0","0","0","0","0","0","0","0","-126","0"
"7514","ＬＬＰ損失","0","0","0","0","0","0","0","0","0","0","0","0"
"7515","繰延資産償却","0","0","0","0","0","0","0","0","0","0","0","0"
"7519","雑損失","0","0","0","0","0","0","0","0","0","0","0","0"
,"営業外費用計","0","0","0","0","0","0","0","0","0","0","-126","0"
,"経常利益（損失）","-2,188,465","-826,427","-1,021,857","-906,933","-901,596","-723,182","441,329","-805,181","-1,247,754","-874,349","-229,016","-3,290,437"
