"ｺｰﾄﾞ","勘定科目名","31年  2月","31年  3月","31年  4月"," 1年  5月"," 1年  6月"," 1年  7月"," 1年  8月"," 1年  9月"," 1年 10月"," 1年 11月"," 1年 12月"," 2年  1月"
"4111","売上高","5,076,044","7,796,808","7,105,465","6,889,090","5,425,718","6,229,268","7,946,453","6,754,199","4,966,495","6,257,019","9,091,260","8,446,141"
"4112","賃貸料収入","0","0","0","0","0","0","0","0","0","0","0","0"
"4113","ＬＬＰ収益","0","0","0","0","0","0","0","0","0","0","0","0"
"4114","通信売上高","0","0","0","0","0","0","0","0","0","0","0","0"
"4115","売上値引戻り高    (△)","405,422","594,041","541,988","561,580","465,549","491,735","618,894","575,085","375,125","512,886","672,442","674,034"
,"純売上高","4,670,622","7,202,767","6,563,477","6,327,510","4,960,169","5,737,533","7,327,559","6,179,114","4,591,370","5,744,133","8,418,818","7,772,107"
"5111","期首たな卸高","483,214","481,372","539,812","646,178","542,703","548,595","637,799","753,149","749,078","821,644","946,552","1,334,996"
"5211","商品仕入高","812,536","1,261,203","1,221,243","927,830","738,975","1,002,583","1,169,212","848,672","829,078","1,000,472","1,842,369","856,800"
"5212","通信商品仕入高","0","0","0","0","0","0","0","0","0","0","0","0"
"5215","ｺﾐｯｼｮﾝ清掃代","0","0","0","0","0","0","0","0","0","0","0","0"
"5216","ＬＬＰ原価","0","0","0","0","0","0","0","0","0","0","0","0"
"5213","仕入値引戻し高    (△)","0","0","0","0","0","0","0","0","0","0","0","0"
"5273","他勘定振替高      (△)","0","0","0","0","0","0","0","0","0","0","0","0"
"5311","期末たな卸高      (△)","481,372","539,812","646,178","542,703","548,595","637,799","753,149","512,652","821,644","946,552","1,334,996","968,606"
,"当期売上原価","814,378","1,202,763","1,114,877","1,031,305","733,083","913,379","1,053,862","1,089,169","756,512","875,564","1,453,925","1,223,190"
,"売上総利益","3,856,244","6,000,004","5,448,600","5,296,205","4,227,086","4,824,154","6,273,697","5,089,945","3,834,858","4,868,569","6,964,893","6,548,917"
"6111","給与手当","332,500","-68,500","388,500","361,500","361,500","361,500","1,132,820","346,500","325,500","350,000","380,000","339,000"
"6311","雑給","752,411","931,051","887,071","964,097","873,364","898,755","260,171","960,466","823,041","916,783","1,189,930","1,046,716"
"6112","旅費交通費","38,959","43,424","33,230","38,988","35,210","31,968","34,835","32,794","34,589","29,221","37,505","20,386"
"6113","広告宣伝費","191,546","171,837","388,686","340,659","157,185","227,473","250,576","310,910","321,770","310,996","259,662","291,364"
"6114","販売促進費","93,296","163,401","91,873","144,334","114,805","111,745","121,728","87,557","72,043","89,543","155,283","122,472"
"6115","荷造発送費","0","0","0","0","0","0","0","0","4,364","0","0","0"
"6116","外注費","0","0","0","0","0","0","0","0","0","0","0","0"
"6117","支払手数料","417,888","428,224","449,133","462,436","419,631","462,184","442,621","453,988","425,967","450,295","446,760","473,454"
"6118",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6211","役員報酬","0","0","0","0","0","0","0","0","0","0","0","0"
"6232",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6212","事務員給与","0","0","0","0","0","0","0","0","0","0","0","0"
"6213","従業員賞与","10,000","10,000","10,000","10,000","8,418","10,000","10,000","10,000","10,000","10,000","37,829","10,000"
"6312","法定福利費","102,631","102,565","102,565","102,565","110,755","102,565","102,565","110,980","108,780","108,780","144,936","132,622"
"6226","厚生費","3,250","32,354","44,672","31,741","57,900","10,398","15,000","62,000","26,500","57,650","59,159","5,000"
"6119","退職金","0","0","0","0","0","0","0","0","0","0","0","0"
"6214","減価償却費","1,207,074","1,207,074","1,207,074","1,207,074","1,207,074","1,207,074","1,207,074","1,552,569","1,019,239","1,019,239","1,019,239","1,019,239"
"6234",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6215","地代家賃","746,360","752,860","752,860","752,861","752,861","752,861","52,860","746,360","751,898","751,898","751,898","751,898"
"6216","修繕／車両関係費","89,185","0","0","98,050","66,000","22,000","113,277","28,000","11,080","80,000","72,200","0"
"6217","事務用消耗品費","0","0","0","0","0","0","0","0","0","0","0","0"
"6218","通信交通費","27,085","14,375","24,308","27,680","16,703","29,020","16,612","27,486","21,825","11,888","23,902","27,168"
"6219","水道光熱費","434,895","602,220","388,213","733,003","147,717","508,502","489,282","685,535","639,390","507,747","343,509","430,230"
"6221","租税公課","0","2,000","1,000","1,000","0","0","1,000","0","1,000","1,000","1,000","0"
"6222","寄付金","0","0","0","0","0","0","0","0","0","0","0","0"
"6223","接待交際費","0","0","0","0","0","0","0","0","0","0","0","0"
"6224","保険料","31,912","31,912","31,912","31,912","31,912","31,912","31,912","31,912","35,472","32,912","32,912","32,912"
"6225","備品消耗品費","193,883","155,241","235,637","143,098","816,021","241,531","124,215","84,206","216,538","110,437","219,292","108,148"
"6227","管理諸費","142,459","125,094","145,668","123,633","143,279","134,514","141,964","119,214","133,559","141,718","149,900","99,901"
"6228","リース／レンタル料","0","0","0","0","0","0","0","0","0","0","0","0"
"6229","諸会費","0","0","20,000","12,000","0","0","0","0","6,000","0","0","0"
"6313",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6233",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6314","貸倒償却","0","0","0","0","0","0","0","5,700","0","0","0","0"
"6231","雑費","0","58,971","0","0","0","0","0","0","0","0","0","0"
,"販売費及び一般管理費計","4,815,334","4,764,103","5,202,402","5,586,631","5,320,335","5,144,002","4,548,512","5,656,177","4,988,555","4,980,107","5,324,916","4,910,510"
,"営業利益（損失）","-959,090","1,235,901","246,198","-290,426","-1,093,249","-319,848","1,725,185","-566,232","-1,153,697","-111,538","1,639,977","1,638,407"
"7111","受取利息","0","0","0","0","0","0","0","0","0","0","0","0"
"7112","為替差益","0","0","0","0","0","0","0","0","0","0","0","0"
"7113","ＬＬＰ収入","0","0","0","0","0","0","0","0","0","0","0","0"
"7114","受取配当金","0","0","0","0","0","0","0","0","0","0","0","0"
"7118","雑収入","0","0","0","0","0","412,276","0","0","89,000","102,272","0","0"
,"営業外収益計","0","0","0","0","0","412,276","0","0","89,000","102,272","0","0"
"7511","支払利息","0","0","0","0","0","0","0","0","0","0","0","0"
"7518","手形売却損","0","0","0","0","0","0","0","0","0","0","0","0"
"7512","為替差損","0","0","0","0","0","0","0","0","0","0","0","0"
"7513","現金過不足","0","0","3","494","0","0","0","0","-390","0","0","0"
"7514","ＬＬＰ損失","0","0","0","0","0","0","0","0","0","0","0","0"
"7515","繰延資産償却","0","0","0","0","0","0","0","0","0","0","0","0"
"7519","雑損失","0","0","0","0","0","0","0","0","0","0","0","0"
,"営業外費用計","0","0","3","494","0","0","0","0","-390","0","0","0"
,"経常利益（損失）","-959,090","1,235,901","246,195","-290,920","-1,093,249","92,428","1,725,185","-566,232","-1,064,307","-9,266","1,639,977","1,638,407"
