"ｺｰﾄﾞ","勘定科目名"," 1年  9月"," 1年 10月"," 1年 11月"," 1年 12月"," 2年  1月"," 2年  2月"," 2年  3月"," 2年  4月"," 2年  5月"," 2年  6月"," 2年  7月"," 2年  8月"
"4111","売上高","7,470,686","6,510,726","7,187,182","10,858,733","9,325,937","7,424,708","6,071,208","616,096","0","2,603,090","2,420,808","1,945,253"
"4112","賃貸料収入","0","0","0","0","0","0","0","0","0","0","0","0"
"4113","ＬＬＰ収益","0","0","0","0","0","0","0","0","0","0","0","0"
"4114","通信売上高","0","0","0","0","0","0","0","0","0","0","0","0"
"4115","売上値引戻り高    (△)","168,304","193,706","184,977","163,386","194,018","179,562","133,046","13,717","0","55,629","44,893","28,621"
,"純売上高","7,302,382","6,317,020","7,002,205","10,695,347","9,131,919","7,245,146","5,938,162","602,379","0","2,547,461","2,375,915","1,916,632"
"5111","期首たな卸高","1,160,165","950,004","1,026,161","964,478","1,732,401","1,049,722","952,873","866,859","839,467","835,905","748,158","691,249"
"5211","商品仕入高","1,055,528","1,331,985","1,249,765","2,613,898","1,090,800","1,197,418","954,561","129,390","5,519","232,441","271,352","406,653"
"5212","通信商品仕入高","0","0","0","0","0","0","0","0","0","0","0","0"
"5215","ｺﾐｯｼｮﾝ清掃代","0","0","0","0","0","0","0","0","0","0","0","0"
"5216","ＬＬＰ原価","0","0","0","0","0","0","0","0","0","0","0","0"
"5213","仕入値引戻し高    (△)","0","0","0","0","0","0","0","0","0","0","0","0"
"5273","他勘定振替高      (△)","0","0","0","0","0","0","0","0","0","0","0","0"
"5311","期末たな卸高      (△)","950,004","1,026,161","964,478","1,732,401","1,049,722","952,873","866,859","839,467","835,905","748,158","691,249","670,659"
,"当期売上原価","1,265,689","1,255,828","1,311,448","1,845,975","1,773,479","1,294,267","1,040,575","156,782","9,081","320,188","328,261","427,243"
,"売上総利益","6,036,693","5,061,192","5,690,757","8,849,372","7,358,440","5,950,879","4,897,587","445,597","-9,081","2,227,273","2,047,654","1,489,389"
"6111","給与手当","1,012,300","1,038,100","1,070,100","1,045,100","1,045,100","1,120,100","1,065,100","709,709","692,585","836,500","768,700","794,730"
"6311","雑給","1,055,856","982,243","1,057,497","1,257,369","1,071,663","786,962","624,822","429,843","338,790","345,218","421,579","392,893"
"6112","旅費交通費","89,590","88,193","91,093","97,035","91,400","76,680","75,060","20,507","16,754","30,567","29,424","18,629"
