"ｺｰﾄﾞ","勘定科目名"," 3年  8月"," 3年  9月"," 3年 10月"," 3年 11月"," 3年 12月"," 4年  1月"," 4年  2月"," 4年  3月"," 4年  4月"," 4年  5月"," 4年  6月"," 4年  7月"
"4111","売上高","8,199,654","6,153,259","13,496,216","12,487,034","15,920,878","11,250,723","6,966,771","10,888,167","9,299,146","11,008,723","9,448,260","10,412,728"
"4112","賃貸料収入","0","0","0","0","0","0","0","0","0","0","0","0"
"4113","ＬＬＰ収益","0","0","0","0","0","0","0","0","0","0","0","0"
"4114","通信売上高","0","0","0","0","0","0","0","0","0","0","0","0"
"4115","売上値引戻り高    (△)","0","0","0","0","0","0","0","0","0","0","0","0"
,"純売上高","8,199,654","6,153,259","13,496,216","12,487,034","15,920,878","11,250,723","6,966,771","10,888,167","9,299,146","11,008,723","9,448,260","10,412,728"
"5111","期首棚卸高","1,471,563","1,203,316","12,857,547","14,533,589","15,280,126","16,276,903","14,815,346","13,861,283","12,878,176","12,474,984","10,688,755","9,783,814"
"5211","商品仕入高","3,100,214","14,181,913","6,965,967","5,594,911","6,857,112","2,471,147","2,223,086","3,470,412","3,358,700","2,739,188","2,992,102","2,899,249"
"5212","通信商品仕入高","0","0","0","0","0","0","0","0","0","0","0","0"
"5215","ｺﾐｯｼｮﾝ清掃代","0","0","0","0","0","0","0","0","0","0","0","0"
"5216","ＬＬＰ原価","0","0","0","0","0","0","0","0","0","0","0","0"
"5213","仕入値引戻し高    (△)","0","0","0","0","0","0","0","0","0","0","0","0"
"5273","他勘定振替高      (△)","0","0","0","0","0","0","0","0","0","0","0","0"
"5311","期末棚卸高        (△)","1,203,316","12,857,547","14,533,589","15,280,126","16,276,903","14,815,346","13,861,283","12,878,176","12,474,984","10,688,755","9,783,814","8,513,256"
,"当期売上原価","3,368,461","2,527,682","5,289,925","4,848,374","5,860,335","3,932,704","3,177,149","4,453,519","3,761,892","4,525,417","3,897,043","4,169,807"
,"売上総利益","4,831,193","3,625,577","8,206,291","7,638,660","10,060,543","7,318,019","3,789,622","6,434,648","5,537,254","6,483,306","5,551,217","6,242,921"
"6111","給与手当","1,039,900","1,271,000","1,258,000","1,062,000","1,142,000","1,057,000","1,062,000","1,062,000","1,282,000","1,488,740","871,785","1,114,775"
"6311","雑給","1,920,503","1,590,321","1,769,745","1,740,393","1,982,444","1,753,120","1,622,969","1,672,019","1,564,431","1,635,087","1,508,124","1,590,438"
"6112","旅費交通費","95,900","91,217","108,275","96,092","125,764","89,540","70,398","97,980","61,815","115,722","74,388","78,808"
"6113","広告宣伝費","476,644","461,569","760,027","364,718","590,218","375,730","269,057","447,713","524,021","551,156","517,306","512,176"
"6114","販売促進費","102,482","77,988","98,062","119,844","112,318","86,945","60,843","71,684","79,280","70,278","76,680","70,925"
"6115","荷造発送費","0","0","0","0","0","0","0","0","0","0","0","0"
"6116","外注費","0","0","0","0","0","0","0","0","0","0","0","0"
"6117","支払手数料","211,072","252,422","275,986","342,569","327,034","328,306","232,313","268,181","330,065","470,210","339,205","289,939"
"6118",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6211","役員報酬","0","0","0","0","0","0","0","0","0","0","0","0"
"6232",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6212","事務員給与","0","0","0","0","0","0","0","0","0","0","0","0"
"6213","従業員賞与","0","0","0","0","110,000","0","0","0","0","150,700","85,500","85,500"
"6312","法定福利費","273,696","317,243","322,089","322,089","344,454","288,465","288,465","282,500","282,410","401,216","326,264","240,502"
"6226","厚生費","124,255","2,250","26,938","3,955","34,500","190,028","97,436","101,850","120,779","33,883","113,333","14,166"
"6119","退職金","0","0","0","0","0","0","0","0","0","0","0","0"
"6214","減価償却費","175,043","763,577","1,560,558","1,560,558","1,560,558","1,560,558","1,560,558","1,560,558","1,560,558","1,560,558","1,560,558","1,560,558"
"6234",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6215","地代家賃","933,000","933,000","933,000","933,000","933,000","933,000","933,000","933,000","933,000","933,000","933,000","933,000"
"6216","修繕／車両関係費","0","0","0","0","4,964","0","378,000","20,425","0","34,500","240,000","73,600"
"6217","事務用消耗品費","2,801","0","0","0","5,360","6,530","0","1,868","0","0","0","1,627"
"6218","通信交通費","19,695","20,808","9,468","27,753","9,994","12,367","23,588","19,438","9,130","17,025","17,067","9,136"
"6219","水道光熱費","575,495","753,791","497,854","658,137","580,604","986,868","809,929","805,997","609,719","753,610","621,781","752,518"
"6221","租税公課","0","0","0","0","2,000","0","0","0","0","2,000","0","0"
"6222","寄付金","0","0","0","0","0","0","0","0","0","0","0","0"
"6223","接待交際費","0","0","0","0","0","0","0","0","0","0","0","0"
"6224","保険料","38,892","63,892","38,892","38,892","38,892","38,892","38,892","38,892","38,892","38,892","38,892","38,892"
"6225","備品消耗品費","554,756","672,641","381,352","684,984","681,926","418,855","365,530","295,562","529,410","392,023","312,710","376,473"
"6227","管理諸費","87,530","74,100","115,520","71,500","145,338","152,100","109,450","138,720","114,150","164,206","135,480","387,770"
"6228","リース／レンタル料","0","0","0","0","0","0","0","0","0","0","0","0"
"6229","諸会費","0","0","30,000","0","0","0","0","0","0","0","0","0"
"6313",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6233",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6314","貸倒償却","0","0","0","0","0","0","0","0","0","0","0","0"
"6231","雑費","0","0","0","0","0","0","0","0","0","0","0","0"
,"販売費及び一般管理費計","6,631,664","7,345,819","8,185,766","8,026,484","8,731,368","8,278,304","7,922,428","7,818,387","8,039,660","8,812,806","7,772,073","8,130,803"
,"営業利益（損失）","-1,800,471","-3,720,242","20,525","-387,824","1,329,175","-960,285","-4,132,806","-1,383,739","-2,502,406","-2,329,500","-2,220,856","-1,887,882"
"7111","受取利息","0","0","0","0","0","0","0","0","0","0","0","0"
