"ｺｰﾄﾞ","勘定科目名"," 4年  7月"," 4年  8月"," 4年  9月"," 4年 10月"," 4年 11月"," 4年 12月"," 5年  1月"," 5年  2月"," 5年  3月"," 5年  4月"," 5年  5月"," 5年  6月"
"4111","売上高","0","0","0","0","0","0","0","0","0","0","14,860,388","13,038,540"
"4112","売上高","0","0","0","0","0","0","0","0","0","0","0","0"
"4113","売上高","0","0","0","0","0","0","0","0","0","0","0","0"
"4114","売上高","0","0","0","0","0","0","0","0","0","0","0","0"
"4115","売上値引戻り高    (△)","0","0","0","0","0","0","0","0","0","0","0","0"
,"純売上高","0","0","0","0","0","0","0","0","0","0","14,860,388","13,038,540"
"5111","期首棚卸高","0","0","0","0","0","0","0","0","0","0","4,348,933","4,413,716"
"5211","商品仕入高","0","0","0","0","0","0","0","0","0","0","0","0"
"5212","通信商品仕入高","0","0","0","0","0","0","0","0","0","0","10,034,265","8,045,254"
"5215",,"0","0","0","0","0","0","0","0","0","0","0","0"
"5216",,"0","0","0","0","0","0","0","0","0","0","0","0"
"5213","仕入値引戻し高    (△)","0","0","0","0","0","0","0","0","0","0","0","0"
"5273","他勘定振替高      (△)","0","0","0","0","0","0","0","0","0","0","0","0"
"5311","期末棚卸高        (△)","0","0","0","0","0","0","0","0","0","0","4,413,716","3,896,973"
,"当期売上原価","0","0","0","0","0","0","0","0","0","0","9,969,482","8,561,997"
,"売上総利益","0","0","0","0","0","0","0","0","0","0","4,890,906","4,476,543"
"6111","給与手当","0","0","0","0","0","0","0","0","0","0","2,232,675","2,762,448"
"6311","雑給","0","0","0","0","0","0","0","0","0","0","436,595","442,180"
"6112","旅費交通費","0","0","0","0","0","0","0","0","0","0","51,967","46,733"
"6113","広告宣伝費","0","0","0","0","0","0","0","0","0","0","27,273","27,273"
"6114","販売促進費","0","0","0","0","0","0","0","0","0","0","183,745","110,265"
"6115","荷造発送費","0","0","0","0","0","0","0","0","0","0","1,260","0"
"6116","外注費","0","0","0","0","0","0","0","0","0","0","0","114,000"
"6117","支払手数料","0","0","0","0","0","0","0","0","0","0","474,373","6,482"
"6118",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6211","役員報酬","0","0","0","0","0","0","0","0","0","0","0","0"
"6232",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6212","事務員給与","0","0","0","0","0","0","0","0","0","0","0","0"
"6213","従業員賞与","0","0","0","0","0","0","0","0","0","0","279,167","405,558"
"6312","法定福利費","0","0","0","0","0","0","0","0","0","0","405,558","387,417"
"6226","厚生費","0","0","0","0","0","0","0","0","0","0","0","2,300"
"6119",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6214","減価償却費","0","0","0","0","0","0","0","0","0","0","51,252","51,252"
"6234","リース料","0","0","0","0","0","0","0","0","0","0","0","0"
"6215","地代家賃","0","0","0","0","0","0","0","0","0","0","600,000","600,000"
"6216","修繕／車両関係費","0","0","0","0","0","0","0","0","0","0","0","0"
"6217","事務用消耗品費","0","0","0","0","0","0","0","0","0","0","0","22,990"
"6218","通信交通費","0","0","0","0","0","0","0","0","0","0","0","33,287"
"6219","水道光熱費","0","0","0","0","0","0","0","0","0","0","77,555","84,081"
"6221","租税公課","0","0","0","0","0","0","0","0","0","0","2,000","0"
"6222","寄付金","0","0","0","0","0","0","0","0","0","0","0","0"
"6223","接待交際費","0","0","0","0","0","0","0","0","0","0","0","0"
"6224","保険料","0","0","0","0","0","0","0","0","0","0","0","0"
"6225","備品消耗品費","0","0","0","0","0","0","0","0","0","0","11,439","20,800"
"6227","管理諸費","0","0","0","0","0","0","0","0","0","0","11,367","18,727"
"6228","リース／レンタル料","0","0","0","0","0","0","0","0","0","0","0","0"
"6229",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6313",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6233",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6314","貸倒償却","0","0","0","0","0","0","0","0","0","0","0","0"
"6231","雑費","0","0","0","0","0","0","0","0","0","0","0","0"
,"販売費及び一般管理費計","0","0","0","0","0","0","0","0","0","0","4,846,226","5,135,793"
,"営業利益（損失）","0","0","0","0","0","0","0","0","0","0","44,680","-659,250"
"7111","受取利息","0","0","0","0","0","0","0","0","0","0","0","0"
"7112",,"0","0","0","0","0","0","0","0","0","0","0","0"
"7113",,"0","0","0","0","0","0","0","0","0","0","0","0"
"7114","受取配当金","0","0","0","0","0","0","0","0","0","0","0","0"
"7118","雑収入","0","0","0","0","0","0","0","0","0","0","0","0"
,"営業外収益計","0","0","0","0","0","0","0","0","0","0","0","0"
"7511","支払利息","0","0","0","0","0","0","0","0","0","0","0","0"
"7518","手形売却損","0","0","0","0","0","0","0","0","0","0","0","0"
"7512",,"0","0","0","0","0","0","0","0","0","0","0","0"
"7513","現金過不足","0","0","0","0","0","0","0","0","0","0","0","0"
"7514","貸倒償却","0","0","0","0","0","0","0","0","0","0","0","0"
"7515","繰延資産償却","0","0","0","0","0","0","0","0","0","0","0","0"
"7519","雑損失","0","0","0","0","0","0","0","0","0","0","0","0"
,"営業外費用計","0","0","0","0","0","0","0","0","0","0","0","0"
,"経常利益（損失）","0","0","0","0","0","0","0","0","0","0","44,680","-659,250"
