"ｺｰﾄﾞ","勘定科目名"," 1年  5月"," 1年  6月"," 1年  7月"," 1年  8月"," 1年  9月"," 1年 10月"," 1年 11月"," 1年 12月"," 2年  1月"," 2年  2月"," 2年  3月"," 2年  4月"
"4111","売上高","7,672,399","7,381,167","7,798,333","7,374,486","7,164,610","7,782,532","7,944,176","10,199,918","7,134,535","6,329,160","5,384,730","1,305,352"
"4112","賃貸料収入","0","0","0","0","0","0","0","0","0","0","0","0"
"4113","ＬＬＰ収益","0","0","0","0","0","0","0","0","0","0","0","0"
"4114","通信売上高","0","0","0","0","0","0","0","0","0","0","0","0"
"4115","売上値引戻り高    (△)","0","0","0","0","0","0","0","0","0","0","0","0"
,"純売上高","7,672,399","7,381,167","7,798,333","7,374,486","7,164,610","7,782,532","7,944,176","10,199,918","7,134,535","6,329,160","5,384,730","1,305,352"
"5111","期首たな卸高","976,144","892,588","909,116","777,438","823,914","893,260","876,924","865,662","1,319,562","974,311","992,232","962,682"
"5211","商品仕入高","2,362,894","2,356,847","2,262,729","2,490,309","2,483,412","2,468,199","2,342,608","3,631,071","1,825,175","2,094,822","1,868,274","435,524"
"5212","通信商品仕入高","0","0","0","0","0","0","0","0","0","0","0","0"
"5215","ｺﾐｯｼｮﾝ清掃代","0","0","0","0","0","0","0","0","0","0","0","0"
"5216","ＬＬＰ原価","0","0","0","0","0","0","0","0","0","0","0","0"
"5213","仕入値引戻し高    (△)","0","0","0","0","0","0","0","0","0","0","0","0"
"5273","他勘定振替高      (△)","0","0","0","0","0","0","0","0","0","0","0","0"
"5311","期末たな卸高      (△)","892,588","909,116","777,438","823,914","893,260","876,924","865,662","1,319,562","974,311","992,232","962,682","868,225"
,"当期売上原価","2,446,450","2,340,319","2,394,407","2,443,833","2,414,066","2,484,535","2,353,870","3,177,171","2,170,426","2,076,901","1,897,824","529,981"
,"売上総利益","5,225,949","5,040,848","5,403,926","4,930,653","4,750,544","5,297,997","5,590,306","7,022,747","4,964,109","4,252,259","3,486,906","775,371"
"6111","給与手当","1,047,000","1,026,500","1,037,000","1,015,000","992,588","1,049,000","753,110","795,668","716,499","870,500","750,528","623,341"
"6311","雑給","1,029,103","949,654","962,880","978,988","978,663","944,181","1,118,639","1,384,739","918,088","941,375","825,503","468,309"
"6112","旅費交通費","37,542","41,191","33,230","54,931","45,866","51,419","35,347","74,117","62,193","62,431","55,392","12,827"
"6113","広告宣伝費","567,089","505,935","545,793","384,350","514,717","643,425","545,639","827,011","581,221","458,292","387,713","162,768"
"6114","販売促進費","93,962","120,057","74,793","71,177","83,137","87,312","41,281","70,565","62,946","75,477","70,028","18,573"
"6115","荷造発送費","947","0","0","0","0","0","0","0","845","0","0","0"
"6116","外注費","0","0","0","0","0","0","0","0","0","0","0","0"
"6117","支払手数料","119,092","79,098","120,145","85,101","120,864","145,260","121,269","143,004","147,419","93,881","165,822","43,409"
"6118",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6211","役員報酬","0","0","0","0","0","0","0","0","0","0","0","0"
"6232",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6212","事務員給与","0","0","0","0","0","0","0","0","0","0","0","0"
"6213","従業員賞与","68,000","1,066,000","68,000","68,000","68,000","68,000","68,000","417,364","68,000","68,000","68,000","0"
"6312","法定福利費","237,024","455,425","243,296","243,296","251,970","253,670","211,595","348,921","239,645","234,905","239,608","191,125"
"6226","厚生費","126,275","158,931","153,339","206,232","74,582","82,269","163,249","18,065","72,000","93,614","53,562","108,000"
"6119","退職金","0","0","0","0","0","0","0","0","0","0","0","0"
"6214","減価償却費","19,211","19,211","19,211","19,211","19,238","15,806","15,806","15,806","15,806","15,806","15,806","15,806"
"6234",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6215","地代家賃","501,071","501,071","501,071","501,071","486,100","477,262","477,262","477,262","477,262","477,262","477,262","387,262"
"6216","修繕／車両関係費","168,051","79,481","653,344","87,019","165,593","57,709","82,500","143,000","82,000","77,983","0","0"
"6217","事務用消耗品費","0","0","0","0","300","0","0","0","0","0","500","0"
"6218","通信交通費","16,657","13,028","12,978","12,690","12,794","13,110","12,934","13,476","13,027","12,813","13,264","12,808"
"6219","水道光熱費","534,228","378,543","573,705","502,995","694,237","477,437","579,110","422,969","641,909","453,781","551,183","430,110"
"6221","租税公課","3,000","2,000","4,000","1,000","2,000","2,000","3,600","2,782","2,000","2,000","1,000","0"
"6222","寄付金","0","0","0","0","0","0","0","0","0","0","0","0"
"6223","接待交際費","0","0","1,800","1,144","0","0","0","0","0","0","0","0"
"6224","保険料","24,620","24,620","24,620","24,620","24,620","27,560","25,000","25,000","25,000","25,000","25,000","25,000"
"6225","備品消耗品費","264,556","153,289","141,386","196,268","129,112","108,246","160,815","255,523","426,528","79,173","164,186","114,641"
"6227","管理諸費","94,278","5,289","173,539","278,689","210,593","241,907","236,987","134,287","174,287","227,887","134,287","109,787"
"6228","リース／レンタル料","0","0","0","0","0","0","0","0","0","0","0","0"
