"ｺｰﾄﾞ","勘定科目名"," 2年 10月"," 2年 11月"," 2年 12月"," 3年  1月"," 3年  2月"," 3年  3月"," 3年  4月"," 3年  5月"," 3年  6月"," 3年  7月"," 3年  8月"," 3年  9月"
"4111","売上高","13,695,671","13,155,817","10,328,021","9,889,919","9,155,162","11,720,602","8,398,025","8,800,998","7,490,966","10,008,730","6,074,706","7,584,432"
"4112","賃貸料収入","0","0","0","0","0","0","0","0","0","0","0","0"
"4113","ＬＬＰ収益","0","0","0","0","0","0","0","0","0","0","0","0"
"4114","通信売上高","0","0","0","0","0","0","0","0","0","0","0","0"
"4115","売上値引戻り高    (△)","0","0","0","0","0","0","0","0","0","0","0","0"
,"純売上高","13,695,671","13,155,817","10,328,021","9,889,919","9,155,162","11,720,602","8,398,025","8,800,998","7,490,966","10,008,730","6,074,706","7,584,432"
"5111","期首棚卸高","833,198","1,002,576","947,246","1,207,434","660,361","651,176","790,291","1,127,235","857,508","670,550","940,195","802,579"
"5211","商品仕入高","5,140,053","4,614,306","3,984,235","3,105,853","3,401,621","4,441,686","3,626,657","3,263,652","2,795,444","4,274,822","2,531,881","1,747,023"
"5212","通信商品仕入高","0","0","0","0","0","0","0","0","0","0","0","0"
"5215","ｺﾐｯｼｮﾝ清掃代","0","0","0","0","0","0","0","0","0","0","0","0"
"5216","ＬＬＰ原価","0","0","0","0","0","0","0","0","0","0","0","0"
"5213","仕入値引戻し高    (△)","0","0","0","0","0","0","0","0","0","0","0","0"
"5273","他勘定振替高      (△)","0","0","0","0","0","0","0","0","0","0","0","0"
"5311","期末棚卸高        (△)","1,002,576","947,246","1,207,434","660,361","651,176","790,291","1,127,235","857,508","670,550","940,195","802,579","818,509"
,"当期売上原価","4,970,675","4,669,636","3,724,047","3,652,926","3,410,806","4,302,571","3,289,713","3,533,379","2,982,402","4,005,177","2,669,497","1,731,093"
,"売上総利益","8,724,996","8,486,181","6,603,974","6,236,993","5,744,356","7,418,031","5,108,312","5,267,619","4,508,564","6,003,553","3,405,209","5,853,339"
"6111","給与手当","1,310,000","1,320,000","1,280,000","1,282,000","1,085,000","1,047,000","1,267,000","1,270,500","1,111,500","1,183,460","830,600","771,500"
"6311","雑給","1,840,178","1,712,983","1,547,425","1,871,625","1,705,702","1,646,471","1,298,485","1,367,013","1,376,836","1,656,956","1,512,622","1,329,406"
"6112","旅費交通費","100,834","92,191","80,673","80,775","76,212","70,565","80,398","68,506","100,416","69,631","64,149","30,499"
"6113","広告宣伝費","616,032","795,487","663,310","499,358","466,276","708,166","329,358","384,841","281,648","547,280","238,350","216,294"
"6114","販売促進費","29,033","59,486","68,168","66,083","87,260","58,617","55,849","73,853","62,389","50,713","67,432","57,206"
"6115","荷造発送費","0","0","0","0","0","0","0","0","0","0","0","0"
"6116","外注費","0","0","0","0","0","0","0","0","0","0","0","0"
"6117","支払手数料","215,914","245,713","234,164","207,698","188,639","234,991","213,030","201,863","283,123","261,823","202,516","204,806"
"6118",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6211","役員報酬","0","0","0","0","0","0","0","0","0","0","0","0"
"6232",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6212","事務員給与","0","0","0","0","0","0","0","0","0","0","0","0"
"6213","従業員賞与","0","0","275,000","0","0","0","0","0","70,000","0","0","0"
"6312","法定福利費","214,496","214,496","248,851","233,799","193,683","232,871","206,241","206,241","214,246","206,241","167,013","239,801"
