"ｺｰﾄﾞ","勘定科目名","31年  1月","31年  2月","31年  3月","31年  4月"," 1年  5月"," 1年  6月"," 1年  7月"," 1年  8月"," 1年  9月"," 1年 10月"," 1年 11月"," 1年 12月"
"4111","売上高","384,564","705,808","-1,601,296","595,965","420,581","510,592","471,762","753,141","1,220,919","1,908,857","1,050,152","956,625"
"4112","賃貸料収入","0","0","0","0","0","0","0","0","0","0","0","0"
"4113","ＬＬＰ収益","0","0","0","0","0","0","0","0","0","0","0","0"
"4114","通信売上高","0","0","44,458,144","29,054,423","29,994,975","33,181,282","30,870,953","39,257,157","34,784,036","31,569,403","31,007,012","31,203,473"
"4115","売上値引戻り高    (△)","0","0","0","0","0","0","0","0","0","0","0","0"
,"純売上高","384,564","705,808","42,856,848","29,650,388","30,415,556","33,691,874","31,342,715","40,010,298","36,004,955","33,478,260","32,057,164","32,160,098"
"5111","期首たな卸高","0","0","2,466,820","3,219,064","2,527,296","2,656,534","2,604,600","2,631,183","2,565,354","3,270,567","3,258,715","2,678,734"
"5211","商品仕入高","0","0","0","0","0","0","0","0","0","0","0","0"
"5212","通信商品仕入高","0","0","37,020,800","25,002,569","25,010,488","25,846,964","25,539,231","32,367,803","28,614,323","26,319,201","25,310,804","26,953,655"
"5215","ｺﾐｯｼｮﾝ清掃代","0","0","0","0","0","0","0","0","0","0","0","0"
"5216","ＬＬＰ原価","0","0","0","0","0","0","0","0","0","0","0","0"
"5213","仕入値引戻し高    (△)","0","0","0","0","0","0","0","0","0","0","0","0"
"5273","他勘定振替高      (△)","0","0","0","0","0","0","0","0","0","0","0","0"
"5311","期末たな卸高      (△)","0","0","3,219,064","2,527,296","2,656,534","2,604,600","2,631,183","2,565,354","3,270,567","3,258,715","2,678,734","2,689,550"
,"当期売上原価","0","0","36,268,556","25,694,337","24,881,250","25,898,898","25,512,648","32,433,632","27,909,110","26,331,053","25,890,785","26,942,839"
,"売上総利益","384,564","705,808","6,588,292","3,956,051","5,534,306","7,792,976","5,830,067","7,576,666","8,095,845","7,147,207","6,166,379","5,217,259"
"6111","給与手当","4,205,464","4,416,032","3,185,629","2,049,148","2,051,230","2,016,221","2,133,349","1,989,507","2,043,792","2,642,353","2,741,930","2,602,060"
"6311","雑給","0","0","0","0","0","0","0","0","0","0","0","0"
"6112","旅費交通費","104,671","96,956","110,815","65,590","82,725","65,508","69,247","71,090","63,336","56,009","42,204","43,234"
"6113","広告宣伝費","19,750","357,950","353,630","19,944","23,713","76,750","13,000","27,815","174,778","35,750","21,000","123,545"
"6114","販売促進費","13,983","10,000","16,710","134,210","38,031","15,495","47,741","29,417","45,269","10,000","14,675","35,774"
"6115","荷造発送費","15,205","12,078","13,858","7,299","8,319","5,440","840","0","0","0","1,260","1,880"
"6116","外注費","384,000","0","0","1,117,000","815,000","860,000","250,000","330,000","387,756","320,000","360,000","757,164"
"6117","支払手数料","46,792","50,461","69,909","15,976","38,302","108,021","155,723","47,491","96,222","55,052","54,208","71,135"
"6118",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6211","役員報酬","0","0","0","0","0","0","0","0","0","0","0","0"
"6232",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6212","事務員給与","0","0","0","0","0","0","0","0","0","0","0","0"
"6213","従業員賞与","0","0","0","149,316","149,316","149,316","-298,632","149,316","149,316","-298,632","149,316","149,316"
"6312","法定福利費","632,554","632,554","632,780","279,734","273,778","279,388","279,388","300,234","286,209","398,409","423,654","395,604"
"6226","厚生費","2,778","0","11,150","11,150","0","31,150","7,407","0","0","0","10,455","33,636"
"6119","退職金","0","0","0","0","0","0","0","0","0","0","0","0"
"6214","減価償却費","72,345","72,345","72,345","72,345","72,345","72,345","72,345","72,345","105,712","66,119","66,119","66,119"
"6234",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6215","地代家賃","412,037","412,037","412,037","412,037","412,037","412,037","412,037","412,037","412,037","404,545","404,545","404,545"
"6216","修繕／車両関係費","0","0","0","0","0","0","0","0","0","0","0","0"
"6217","事務用消耗品費","38,843","34,494","0","0","33,056","38,447","79,407","53,181","51,080","29,339","45,914","0"
"6218","通信交通費","32,561","16,728","5,451","15,955","16,172","5,107","27,300","4,952","29,467","14,037","5,961","15,622"
"6219","水道光熱費","61,671","80,116","93,086","74,173","71,223","74,666","62,756","60,101","74,091","87,800","68,949","58,143"
"6221","租税公課","2,000","0","2,000","2,000","0","0","2,000","0","2,000","2,000","4,000","0"
"6222","寄付金","0","0","0","0","0","0","0","0","0","0","0","0"
"6223","接待交際費","0","0","0","0","0","0","0","0","0","0","0","0"
"6224","保険料","3,120","3,120","3,120","3,120","3,120","3,120","3,120","3,120","3,120","5,000","5,000","5,000"
"6225","備品消耗品費","16,278","6,824","5,000","33,627","5,000","41,231","5,833","7,165","5,417","55,869","7,665","34,780"
"6227","管理諸費","33,904","12,219","10,219","10,219","11,828","21,200","10,219","25,200","10,219","11,830","27,020","13,820"
