"ｺｰﾄﾞ","勘定科目名"," 5年  7月"," 5年  8月"," 5年  9月"," 5年 10月"," 5年 11月"," 5年 12月"," 6年  1月"," 6年  2月"," 6年  3月"," 6年  4月"," 6年  5月"," 6年  6月"
"4111","授業料等収入","1,924,328","22,139,524","2,612,350","28,024,702","875,096","1,520,192","4,447,658","11,280,097","879,646","60,844,237","23,298,904","1,736,673"
"4112","寮費等収入","840,000","11,112,800","1,134,450","5,915,000","148,960","121,040","120,000","7,580,000","20,000","13,242,000","-9,585,000","12,652,000"
"4113","職業紹介売上高","0","0","0","0","0","0","0","0","0","0","0","0"
"4114","特定技能売上高","50,000","50,000","50,000","50,000","50,000","50,000","50,000","304,407","245,000","175,000","25,000","325,000"
"4116","児発放デイ売上高","0","0","0","0","0","0","0","0","0","0","0","0"
"4115","売上値引戻り高    (△)","0","0","0","0","0","0","0","0","0","0","0","0"
,"純売上高","2,814,328","33,302,324","3,796,800","33,989,702","1,074,056","1,691,232","4,617,658","19,164,504","1,144,646","74,261,237","13,738,904","14,713,673"
"5111","期首棚卸高","0","0","0","0","0","0","0","0","0","0","530,000","0"
"5211","商品仕入高","0","0","0","0","0","0","0","0","0","0","0","0"
"5212","教材費等","141,295","249,825","9,075","1,577,255","688,536","45,555","0","247,472","13,600","5,602,440","2,829,670","0"
"5215","書類作成手数料","0","0","0","772,727","1,572,956","234,500","240,000","154,500","0","1,382,545","6,062,546","0"
"5216","他売上原価","0","0","0","0","0","0","0","0","0","0","0","0"
"5213","仕入値引戻し高    (△)","0","0","0","0","0","0","0","0","0","0","0","0"
"5273","他勘定振替高      (△)","0","0","0","0","0","0","0","0","0","0","0","0"
"5311","期末棚卸高        (△)","0","0","0","0","0","0","0","0","0","0","1,241,300","0"
,"当期売上原価","141,295","249,825","9,075","2,349,982","2,261,492","280,055","240,000","401,972","13,600","6,984,985","8,180,916","0"
,"売上総利益","2,673,033","33,052,499","3,787,725","31,639,720","-1,187,436","1,411,177","4,377,658","18,762,532","1,131,046","67,276,252","5,557,988","14,713,673"
"6111","給与手当","2,616,362","2,414,167","2,959,985","3,364,780","3,476,573","3,098,940","3,244,792","3,339,081","3,261,531","3,619,320","3,819,213","3,774,179"
"6311","雑給","0","0","0","0","0","0","0","0","0","0","0","0"
"6112","旅費交通費","223,761","225,353","437,283","401,128","185,575","204,950","180,695","157,069","205,624","186,660","275,229","414,665"
"6113","広告宣伝費","10,300","10,300","10,300","10,300","10,300","10,300","10,300","10,300","10,300","10,300","10,300","10,300"
"6114","販売促進費","0","0","0","0","0","0","0","0","0","0","0","0"
