"ｺｰﾄﾞ","勘定科目名"," 2年  8月"," 2年  9月"," 2年 10月"," 2年 11月"," 2年 12月"," 3年  1月"," 3年  2月"," 3年  3月"," 3年  4月"," 3年  5月"," 3年  6月"," 3年  7月"
"4111","売上高","3,777,905","3,702,320","3,896,993","3,059,788","3,777,386","3,192,775","3,782,715","4,692,714","3,757,202","3,950,390","3,565,799","4,196,942"
"4112","賃貸料収入","0","0","0","0","0","0","0","0","0","0","0","0"
"4113","ＬＬＰ収益","0","0","0","0","0","0","0","0","0","0","0","0"
"4114","通信売上高","0","0","0","0","0","0","0","0","0","0","0","0"
"4115","売上値引戻り高    (△)","295,206","296,700","306,385","251,897","281,491","250,755","478,175","270,375","256,994","252,422","256,532","262,454"
,"純売上高","3,482,699","3,405,620","3,590,608","2,807,891","3,495,895","2,942,020","3,304,540","4,422,339","3,500,208","3,697,968","3,309,267","3,934,488"
"5111","期首たな卸高","798,395","770,599","666,493","717,667","666,974","750,553","615,470","628,684","658,122","837,680","670,275","668,194"
"5211","商品仕入高","486,348","419,338","666,713","436,920","636,680","340,394","562,707","759,784","793,624","372,891","541,479","701,869"
"5212","通信商品仕入高","0","0","0","0","0","0","0","0","0","0","0","0"
"5215","ｺﾐｯｼｮﾝ清掃代","0","0","0","0","0","0","0","0","0","0","0","0"
"5216","ＬＬＰ原価","0","0","0","0","0","0","0","0","0","0","0","0"
"5213","仕入値引戻し高    (△)","0","0","0","0","0","0","0","0","0","0","0","0"
"5273","他勘定振替高      (△)","0","0","0","0","0","0","0","0","0","0","0","0"
"5311","期末たな卸高      (△)","770,599","666,493","717,667","666,974","750,553","615,470","628,684","658,122","837,680","670,275","668,194","666,668"
,"当期売上原価","514,144","523,444","615,539","487,613","553,101","475,477","549,493","730,346","614,066","540,296","543,560","703,395"
,"売上総利益","2,968,555","2,882,176","2,975,069","2,320,278","2,942,794","2,466,543","2,755,047","3,691,993","2,886,142","3,157,672","2,765,707","3,231,093"
"6111","給与手当","542,600","542,600","572,600","577,600","551,086","571,766","562,600","562,600","501,731","580,100","565,100","572,352"
"6311","雑給","575,894","594,644","572,233","499,918","614,365","436,541","403,087","450,302","404,960","367,615","361,207","388,377"
"6112","旅費交通費","38,658","40,529","53,161","41,772","23,787","25,850","28,867","32,517","31,428","14,132","48,518","39,944"
"6113","広告宣伝費","257,609","259,832","157,764","99,828","321,143","157,417","72,906","134,847","73,648","169,931","89,862","81,127"
"6114","販売促進費","43,759","43,753","20,219","65,625","83,846","77,658","65,796","70,063","59,392","71,214","69,471","38,721"
"6115","荷造発送費","0","0","0","0","0","0","0","0","0","0","0","0"
"6116","外注費","0","0","0","0","0","0","0","0","0","0","0","0"
"6117","支払手数料","411,413","400,364","412,023","416,061","419,196","448,213","353,699","352,085","413,973","432,944","411,535","456,338"
"6118",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6211","役員報酬","0","0","0","0","0","0","0","0","0","0","0","0"
"6232",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6212","事務員給与","0","0","0","0","0","0","0","0","0","0","0","0"
"6213","従業員賞与","0","0","0","0","120,000","0","0","0","0","0","40,000","0"
"6312","法定福利費","54,009","72,823","84,035","84,035","120,473","83,842","86,838","86,792","86,792","86,792","94,000","98,000"
"6226","厚生費","5,000","2,250","78,290","2,250","0","3,977","0","0","0","4,500","33,515","2,180"
"6119","退職金","0","0","0","0","0","0","0","0","0","0","0","0"
"6214","減価償却費","1,019,239","1,693,190","964,132","964,132","964,132","964,132","964,132","964,132","964,132","964,132","964,132","964,132"
"6234",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6215","地代家賃","751,898","751,898","751,898","751,898","751,898","751,898","751,899","751,898","751,898","751,898","751,898","751,899"
"6216","修繕／車両関係費","0","3,810","15,800","0","0","14,150","0","11,000","0","23,000","13,600","75,000"
"6217","事務用消耗品費","0","0","0","0","0","200","0","0","0","0","0","0"
"6218","通信交通費","24,845","19,383","24,669","19,251","16,772","19,352","24,065","26,566","31,540","19,271","24,080","11,941"
"6219","水道光熱費","371,989","468,014","279,928","289,330","208,838","283,011","226,567","272,782","224,807","295,190","335,119","351,135"
"6221","租税公課","0","0","0","0","0","0","0","0","0","0","0","0"
"6222","寄付金","0","0","0","0","0","0","0","0","0","0","0","0"
"6223","接待交際費","0","0","0","0","0","0","0","0","0","0","0","0"
"6224","保険料","32,912","32,912","32,912","32,912","32,912","32,912","32,912","32,912","32,912","32,912","32,912","32,912"
"6225","備品消耗品費","95,231","107,281","46,800","156,898","87,674","64,286","64,888","151,370","98,788","80,722","60,273","63,362"
"6227","管理諸費","92,803","71,032","69,433","69,833","102,605","71,433","92,183","92,033","92,183","92,033","92,183","94,033"
"6228","リース／レンタル料","0","0","0","0","0","0","0","0","0","0","0","0"
"6229","諸会費","0","0","0","0","0","0","0","0","4,500","0","0","0"
"6313",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6233",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6314","貸倒償却","0","0","0","0","0","0","0","0","0","0","0","0"
"6231","雑費","0","0","0","0","0","0","0","0","0","0","0","0"
,"販売費及び一般管理費計","4,317,859","5,104,315","4,135,897","4,071,343","4,418,727","4,006,638","3,730,439","3,991,899","3,772,684","3,986,386","3,987,405","4,021,453"
,"営業利益（損失）","-1,349,304","-2,222,139","-1,160,828","-1,751,065","-1,475,933","-1,540,095","-975,392","-299,906","-886,542","-828,714","-1,221,698","-790,360"
"7111","受取利息","0","0","0","0","0","0","0","0","0","0","0","0"
"7112","為替差益","0","0","0","0","0","0","0","0","0","0","0","0"
"7113","ＬＬＰ収入","0","0","0","0","0","0","0","0","0","0","0","0"
"7114","受取配当金","0","0","0","0","0","0","0","0","0","0","0","0"
