"ｺｰﾄﾞ","勘定科目名"," 1年  8月"," 1年  9月"," 1年 10月"," 1年 11月"," 1年 12月"," 2年  1月"," 2年  2月"," 2年  3月"," 2年  4月"," 2年  5月"," 2年  6月"," 2年  7月"
,"販売費及び一般管理費計","13,729,308","16,652,348","13,468,986","14,146,157","13,868,975","14,047,848","13,218,160","12,031,687","8,107,290","7,519,800","7,947,866","9,835,085"
,"営業利益（損失）","-2,574,192","-6,867,623","-2,304,003","496,034","3,990,431","1,101,280","-2,614,762","-3,270,644","-4,645,293","-193,660","-847,021","-1,910,815"
"7111","受取利息","0","0","0","0","0","0","0","0","0","0","0","0"
"7112","為替差益","0","0","0","0","0","0","0","0","0","0","0","0"
"7113","ＬＬＰ収入","0","0","0","0","0","0","0","0","0","0","0","0"
"7114","受取配当金","0","0","0","0","0","0","0","0","0","0","0","0"
"7118","雑収入","5,597","7,556","5,653","6,749","4,901","6,818","7,305","4,430","6,054","2,444","3,442","3,513"
,"営業外収益計","5,597","7,556","5,653","6,749","4,901","6,818","7,305","4,430","6,054","2,444","3,442","3,513"
"7511","支払利息","0","0","0","0","0","0","0","0","0","0","0","0"
"7518","手形売却損","0","0","0","0","0","0","0","0","0","0","0","0"
"7512","為替差損","0","0","0","0","0","0","0","0","0","0","0","0"
"7513","現金過不足","0","0","0","0","0","0","0","0","0","0","0","100"
"7514","ＬＬＰ損失","0","0","0","0","0","0","0","0","0","0","0","0"
"7515","繰延資産償却","0","0","0","0","0","0","0","0","0","0","0","0"
"7519","雑損失","0","0","0","0","0","0","0","0","0","0","0","0"
,"営業外費用計","0","0","0","0","0","0","0","0","0","0","0","100"
,"経常利益（損失）","-2,568,595","-6,860,067","-2,298,350","502,783","3,995,332","1,108,098","-2,607,457","-3,266,214","-4,639,239","-191,216","-843,579","-1,907,402"
