"ｺｰﾄﾞ","勘定科目名"," 2年  6月"," 2年  7月"," 2年  8月"," 2年  9月"," 2年 10月"," 2年 11月"," 2年 12月"," 3年  1月"," 3年  2月"," 3年  3月"," 3年  4月"," 3年  5月"
"4111","売上高","2,979,611","3,061,927","3,338,503","3,762,863","3,803,332","3,255,831","3,659,854","2,737,414","1,685,040","2,995,624","2,160,101","2,338,669"
"4112","賃貸料収入","0","0","0","0","0","0","0","0","0","0","0","0"
"4113","ＬＬＰ収益","0","0","0","0","0","0","0","0","0","0","0","0"
"4114","通信売上高","0","0","0","0","0","0","0","0","0","0","0","0"
"4115","売上値引戻り高    (△)","24,892","20,616","30,361","31,475","25,036","29,360","18,779","9,907","5,336","5,786","8,329","11,582"
,"純売上高","2,954,719","3,041,311","3,308,142","3,731,388","3,778,296","3,226,471","3,641,075","2,727,507","1,679,704","2,989,838","2,151,772","2,327,087"
"5111","期首たな卸高","612,231","496,304","459,556","487,145","417,209","303,375","365,568","419,544","340,035","331,074","315,620","384,846"
"5211","商品仕入高","170,419","228,872","388,316","325,644","338,923","425,204","433,603","264,755","245,711","355,317","329,455","282,640"
"5212","通信商品仕入高","0","0","0","0","0","0","0","0","0","0","0","0"
"5215","ｺﾐｯｼｮﾝ清掃代","0","0","0","0","0","0","0","0","0","0","0","0"
"5216","ＬＬＰ原価","0","0","0","0","0","0","0","0","0","0","0","0"
"5213","仕入値引戻し高    (△)","0","0","0","0","0","0","0","0","0","0","0","0"
"5273","他勘定振替高      (△)","0","0","0","0","0","0","0","0","0","0","0","0"
"5311","期末たな卸高      (△)","496,304","459,556","487,145","417,209","303,375","365,568","419,544","340,035","331,074","315,620","384,846","401,472"
,"当期売上原価","286,346","265,620","360,727","395,580","452,757","363,011","379,627","344,264","254,672","370,771","260,229","266,014"
,"売上総利益","2,668,373","2,775,691","2,947,415","3,335,808","3,325,539","2,863,460","3,261,448","2,383,243","1,425,032","2,619,067","1,891,543","2,061,073"
"6111","給与手当","934,504","847,189","801,540","901,195","841,515","595,049","674,276","709,208","605,540","668,040","738,781","532,040"
"6311","雑給","401,960","513,837","498,799","418,379","403,749","253,807","269,030","254,648","132,553","151,331","100,835","29,728"
"6112","旅費交通費","34,946","42,311","46,154","33,255","50,482","56,774","39,964","35,895","26,062","31,915","27,206","25,430"
"6113","広告宣伝費","119,235","79,947","208,205","204,265","124,305","108,498","78,972","75,887","21,214","68,296","58,489","47,652"
"6114","販売促進費","31,519","23,112","34,212","40,356","51,675","36,784","77,182","57,906","54,453","65,876","62,789","70,320"
"6115","荷造発送費","0","0","0","0","0","0","0","0","0","0","0","0"
"6116","外注費","0","0","0","0","0","0","0","0","0","0","0","0"
"6117","支払手数料","90,940","290,136","349,348","357,475","348,113","349,551","352,680","346,289","338,311","283,614","276,810","289,512"
"6118",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6211","役員報酬","0","0","0","0","0","0","0","0","0","0","0","0"
"6232",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6212","事務員給与","0","0","0","0","0","0","0","0","0","0","0","0"
"6213","従業員賞与","0","0","0","0","0","0","60,000","0","0","0","0","0"
"6312","法定福利費","154,687","134,303","137,029","136,824","134,117","134,117","104,864","98,440","95,120","95,120","157,073","100,415"
"6226","厚生費","0","5,000","5,000","48,287","78,501","0","0","3,977","0","0","0","0"
"6119","退職金","0","0","0","0","0","0","0","0","0","0","0","0"
"6214","減価償却費","249,217","249,217","249,217","586,226","149,676","149,676","149,676","149,676","149,676","149,676","149,676","149,676"
"6234",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6215","地代家賃","511,091","665,182","665,182","665,182","698,818","677,000","677,000","677,000","677,000","677,000","677,000","677,000"
"6216","修繕／車両関係費","22,500","28,334","96,400","18,810","1,500","56,500","0","0","151,818","0","36,000","0"
"6217","事務用消耗品費","0","13,298","13,073","13,527","4,407","22,916","36,245","13,198","0","16,942","15,468","17,766"
"6218","通信交通費","55,719","25,254","34,836","25,270","2,657","56,939","2,657","34,333","25,357","57,281","33,883","25,202"
"6219","水道光熱費","197,018","296,382","449,371","443,779","363,669","299,580","285,415","517,420","153,992","305,593","298,505","274,946"
"6221","租税公課","0","0","0","0","0","0","0","0","0","0","0","0"
"6222","寄付金","0","0","0","0","0","0","0","0","0","0","0","0"
"6223","接待交際費","0","0","0","0","0","0","0","0","0","0","0","0"
"6224","保険料","60,000","60,000","60,000","60,000","60,000","60,000","60,000","60,000","60,000","60,000","60,000","60,000"
"6225","備品消耗品費","35,477","121,129","16,650","128,189","30,167","65,536","44,884","57,857","50,399","38,670","49,660","70,326"
"6227","管理諸費","38,915","41,368","38,819","40,897","38,048","39,698","46,126","40,048","39,447","39,646","39,447","38,048"
"6228","リース／レンタル料","0","0","0","0","0","0","0","0","0","0","0","0"
"6229","諸会費","0","0","0","0","0","0","0","0","0","0","10,000","0"
"6313",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6233",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6314","貸倒償却","0","0","0","0","0","0","0","0","0","0","0","0"
"6231","雑費","0","0","0","0","0","0","0","0","0","0","0","0"
,"販売費及び一般管理費計","2,937,728","3,435,999","3,703,835","4,121,916","3,381,399","2,962,425","2,958,971","3,131,782","2,580,942","2,709,000","2,791,622","2,408,061"
,"営業利益（損失）","-269,355","-660,308","-756,420","-786,108","-55,860","-98,965","302,477","-748,539","-1,155,910","-89,933","-900,079","-346,988"
"7111","受取利息","0","0","0","0","0","0","0","0","0","0","0","0"
"7112","為替差益","0","0","0","0","0","0","0","0","0","0","0","0"
"7113","ＬＬＰ収入","0","0","0","0","0","0","0","0","0","0","0","0"
"7114","受取配当金","0","0","0","0","0","0","0","0","0","0","0","0"
"7118","雑収入","0","0","0","0","0","0","0","0","0","0","0","0"
,"営業外収益計","0","0","0","0","0","0","0","0","0","0","0","0"
"7511","支払利息","0","0","0","0","0","0","0","0","0","0","0","0"
"7518","手形売却損","0","0","0","0","0","0","0","0","0","0","0","0"
"7512","為替差損","0","0","0","0","0","0","0","0","0","0","0","0"
"7513","現金過不足","-160","0","0","0","0","0","0","0","0","0","0","0"
"7514","ＬＬＰ損失","0","0","0","0","0","0","0","0","0","0","0","0"
"7515","繰延資産償却","0","0","0","0","0","0","0","0","0","0","0","0"
"7519","雑損失","0","0","0","0","0","0","0","0","0","0","0","0"
,"営業外費用計","-160","0","0","0","0","0","0","0","0","0","0","0"
,"経常利益（損失）","-269,195","-660,308","-756,420","-786,108","-55,860","-98,965","302,477","-748,539","-1,155,910","-89,933","-900,079","-346,988"
