"ｺｰﾄﾞ","勘定科目名"," 5年  2月"," 5年  3月"," 5年  4月"," 5年  5月"," 5年  6月"," 5年  7月"," 5年  8月"," 5年  9月"," 5年 10月"," 5年 11月"," 5年 12月"," 6年  1月"
"4111","売上高","238,220,224","311,471,085","261,859,651","273,182,837","245,771,557","279,349,745","288,359,831","254,853,360","0","0","0","0"
"4112","賃貸料収入","0","0","7,500","0","0","0","0","0","1,880,500","1,838,000","1,838,000","1,838,000"
"4113","ＬＬＰ収益","0","0","0","0","0","0","0","0","0","0","0","0"
"4114","通信売上高","0","0","0","0","0","0","0","0","0","0","0","0"
"4115","売上値引戻り高    (△)","143,810","178,535","167,427","161,525","167,884","216,203","173,426","119,767","0","0","0","0"
,"純売上高","238,076,414","311,292,550","261,699,724","273,021,312","245,603,673","279,133,542","288,186,405","254,733,593","1,880,500","1,838,000","1,838,000","1,838,000"
"5111","期首棚卸高","58,467,599","52,905,199","56,149,025","53,346,017","52,779,343","54,222,550","66,426,992","63,752,423","0","0","0","0"
"5211","商品仕入高","83,848,650","119,723,724","91,636,988","98,382,323","93,498,193","112,088,719","100,382,242","94,390,803","0","0","0","0"
"5212","通信商品仕入高","0","0","0","0","0","0","0","0","0","0","0","0"
"5215","ｺﾐｯｼｮﾝ清掃代","0","0","0","0","0","0","0","0","0","0","0","0"
"5216","ＬＬＰ原価","0","0","0","0","0","0","0","0","0","0","0","0"
"5213","仕入値引戻し高    (△)","0","0","0","0","0","0","0","0","0","0","0","0"
"5273","他勘定振替高      (△)","0","0","0","0","0","0","0","0","0","0","0","0"
"5311","期末棚卸高        (△)","52,905,199","56,149,025","53,346,017","52,779,343","54,222,550","66,426,992","63,752,423","60,322,578","0","0","0","0"
,"当期売上原価","89,411,050","116,479,898","94,439,996","98,948,997","92,054,986","99,884,277","103,056,811","97,820,648","0","0","0","0"
,"売上総利益","148,665,364","194,812,652","167,259,728","174,072,315","153,548,687","179,249,265","185,129,594","156,912,945","1,880,500","1,838,000","1,838,000","1,838,000"
"6111","給与手当","23,179,590","23,236,586","23,893,428","24,077,580","24,034,911","24,000,802","24,031,164","24,497,252","0","0","0","0"
"6311","雑給","37,445,351","45,827,966","41,510,919","43,278,552","40,348,743","44,006,563","45,474,472","43,861,879","0","0","0","0"
"6112","旅費交通費","1,902,486","2,008,393","2,138,341","2,256,306","2,250,321","2,763,584","2,674,958","2,939,544","0","0","0","0"
"6113","広告宣伝費","11,026,856","13,933,111","9,169,680","9,979,105","9,903,865","8,957,057","8,763,933","5,746,170","0","0","0","0"
"6114","販売促進費","1,557,660","1,460,069","1,488,554","1,362,155","1,334,150","1,597,670","1,669,056","1,489,942","0","0","0","0"
"6115","荷造発送費","326,876","462,918","374,695","376,254","330,589","386,185","360,498","354,379","0","0","0","0"
"6116","外注費","758,146","1,197,821","792,784","1,137,689","699,129","571,071","959,674","944,777","0","0","0","0"
"6117","支払手数料","12,484,373","14,191,700","15,254,880","14,062,746","13,693,918","13,983,255","14,082,388","15,174,885","2,614","0","0","0"
"6118",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6211","役員報酬","0","0","0","0","0","0","0","0","0","0","0","0"
"6212","事務員給与","0","0","0","0","0","0","0","0","0","0","0","0"
"6213","従業員賞与","1,527,083","1,527,083","1,527,083","1,527,083","1,527,083","1,527,083","1,527,083","1,527,083","0","0","0","0"
"6312","法定福利費","5,857,258","5,791,337","6,266,074","6,194,074","7,963,752","6,202,726","6,279,881","6,443,009","0","0","0","0"
"6226","厚生費","2,415,361","4,283,562","4,872,182","2,850,772","3,326,292","1,926,500","2,279,169","2,671,604","-145,070","0","0","0"
"6119","退職金","0","0","0","0","0","0","0","0","0","0","0","0"
"6214","減価償却費","7,224,546","7,224,546","7,224,546","7,224,546","7,224,546","7,224,546","7,224,546","11,640,457","0","0","0","0"
"6234",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6215","地代家賃","23,530,969","24,625,440","23,936,250","24,584,614","23,526,725","24,376,524","24,444,322","24,396,071","147,750","0","0","0"
"6216","修繕／車両関係費","5,374,857","2,867,566","1,154,116","1,732,558","2,363,980","4,672,073","3,195,265","5,169,511","0","0","0","0"
"6217","事務用消耗品費","18,245","5,316","35,266","33,350","12,401","27,392","33,312","89,218","0","0","0","0"
"6218","通信交通費","400,539","438,391","212,735","572,408","436,969","435,430","438,246","1,611,694","0","0","7,000","0"
"6219","水道光熱費","16,355,608","14,327,337","12,652,934","12,667,862","11,736,294","12,681,392","13,279,035","12,324,156","0","0","0","0"
"6221","租税公課","14,600","89,200","74,400","148,000","80,400","101,800","63,390","181,345","0","0","0","0"
"6222","寄付金","0","0","20,000","0","1,000","12,000","20,000","30,000","0","0","9,000","0"
"6223","接待交際費","77,230","47,932","26,313","76,403","108,182","1,138,513","131,637","1,290,288","0","0","0","0"
"6224","保険料","860,324","895,514","883,904","860,324","860,324","860,324","860,324","912,228","251,510","0","0","0"
