"ｺｰﾄﾞ","勘定科目名"," 5年  5月"," 5年  6月"," 5年  7月"," 5年  8月"," 5年  9月"," 5年 10月"," 5年 11月"," 5年 12月"," 6年  1月"," 6年  2月"," 6年  3月"," 6年  4月"
"4111","授業料等収入","1,072,069","343,954","1,937,055","22,164,978","2,523,259","28,024,702","875,096","1,520,192","4,447,658","11,280,097","879,646","60,844,237"
"4112","寮費等収入","-8,759,450","9,260,000","840,000","11,112,800","1,134,450","5,915,000","148,960","121,040","120,000","7,580,000","20,000","13,242,000"
"4113","職業紹介売上高","0","0","0","0","0","0","0","0","0","0","0","0"
"4114","特定技能売上高","50,000","50,000","50,000","50,000","50,000","50,000","50,000","50,000","50,000","304,407","245,000","175,000"
"4116","児発放デイ売上高","4,055,206","3,783,477","3,736,212","3,626,773","3,518,111","3,954,390","4,024,618","4,013,251","3,697,138","3,688,995","4,358,223","5,013,249"
"4115","売上値引戻り高    (△)","0","0","0","0","0","0","0","0","0","0","0","0"
,"純売上高","-3,582,175","13,437,431","6,563,267","36,954,551","7,225,820","37,944,092","5,098,674","5,704,483","8,314,796","22,853,499","5,502,869","79,274,486"
"5111","期首棚卸高","333,900","0","0","0","0","0","0","0","0","0","0","0"
"5211","商品仕入高","13,397","10,108","13,722","17,616","12,158","11,904","19,493","8,841","7,564","17,455","12,402","9,153"
"5212","教材費等","1,498,695","0","141,295","249,825","9,075","1,577,255","688,536","45,555","0","247,472","13,600","5,602,440"
"5215","書類作成手数料","1,860,000","0","0","0","0","772,727","1,572,956","234,500","240,000","154,500","0","1,382,545"
"5216","他売上原価","0","0","0","0","0","0","0","0","0","0","0","0"
"5213","仕入値引戻し高    (△)","0","0","0","0","0","0","0","0","0","0","0","0"
"5273","他勘定振替高      (△)","0","0","0","0","0","0","0","0","0","0","0","0"
"5311","期末棚卸高        (△)","530,000","0","0","0","0","0","0","0","0","0","0","0"
,"当期売上原価","3,175,992","10,108","155,017","267,441","21,233","2,361,886","2,280,985","288,896","247,564","419,427","26,002","6,994,138"
,"売上総利益","-6,758,167","13,427,323","6,408,250","36,687,110","7,204,587","35,582,206","2,817,689","5,415,587","8,067,232","22,434,072","5,476,867","72,280,348"
"6111","給与手当","4,724,893","4,549,725","4,414,942","3,939,171","5,249,108","5,401,418","5,571,476","4,727,101","5,069,171","5,194,976","5,142,489","5,984,920"
"6311","雑給","0","0","0","0","0","0","0","0","0","0","0","0"
"6112","旅費交通費","375,300","170,739","314,988","331,958","570,568","532,138","308,931","337,496","301,551","275,429","311,618","288,408"
"6113","広告宣伝費","10,300","10,300","10,300","10,300","10,300","10,300","10,300","10,300","10,300","10,300","10,300","10,300"
"6114","販売促進費","0","0","0","0","0","0","0","0","0","0","0","0"
"6115","発送配達費","0","0","0","0","0","0","0","0","0","0","0","0"
"6116",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6117","支払手数料","1,295,942","47,391","173,097","109,261","132,152","598,918","691,944","1,161,221","597,592","602,584","774,587","1,313,116"
"6118",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6211","役員報酬","600,000","600,000","700,000","700,000","700,000","700,000","700,000","700,000","700,000","700,000","700,000","700,000"
"6232",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6212","事務員給与","0","0","0","0","0","0","0","0","0","0","0","0"
"6210","処遇改善手当","311,325","314,074","286,104","304,478","284,658","272,187","305,782","291,396","322,452","283,301","284,655","182,588"
"6213","従業員賞与","-3,261,325","723,113","723,113","723,113","723,113","723,113","723,113","723,113","723,113","723,113","723,113","723,113"
