"ｺｰﾄﾞ","勘定科目名"," 4年  5月"," 4年  6月"," 4年  7月"," 4年  8月"," 4年  9月"," 4年 10月"," 4年 11月"," 4年 12月"," 5年  1月"," 5年  2月"," 5年  3月"," 5年  4月"
"4111","授業料等収入","23,373,900","616,000","450,522","698,091","1,209,599","19,933,100","11,579,331","751,946","3,657,891","23,092,137","5,062,180","24,747,180"
"4112","寮費等収入","-4,194,100","6,002,000","90,000","2,535,500","4,994,500","4,296,500","2,610,500","40,000","840,000","1,084,350","5,952,050","7,499,750"
"4113","職業紹介売上高","0","0","0","0","0","0","0","0","0","0","0","0"
"4114","特定技能売上高","200,909","0","50,909","50,000","75,000","75,000","75,000","50,000","50,000","50,000","50,000","50,000"
"4116","児発放デイ売上高","0","0","0","0","0","0","0","0","0","0","0","0"
"4115","売上値引戻り高    (△)","0","0","0","0","0","0","0","0","0","0","0","0"
,"純売上高","19,380,709","6,618,000","591,431","3,283,591","6,279,099","24,304,600","14,264,831","841,946","4,547,891","24,226,487","11,064,230","32,296,930"
"5111","期首棚卸高","1,128,600","0","0","0","0","0","0","0","0","0","0","0"
"5211","商品仕入高","0","0","0","0","0","0","0","0","0","0","0","0"
"5212","教材費等","780,810","57,364","2,500","1,849,660","60,600","221,219","323,220","219,029","2,888,629","390,100","10,075","1,875,300"
"5215","書類作成手数料","6,631,407","200,000","99,560","0","0","261,818","270,000","1,772,500","234,500","154,500","234,500","958,136"
"5216","他売上原価","0","0","0","0","0","0","0","0","0","0","0","0"
"5213","仕入値引戻し高    (△)","0","0","0","0","0","0","0","0","0","0","0","0"
"5273","他勘定振替高      (△)","0","0","0","0","0","0","0","0","0","0","0","0"
"5311","期末棚卸高        (△)","333,900","0","0","0","0","0","0","0","0","0","0","0"
,"当期売上原価","8,206,917","257,364","102,060","1,849,660","60,600","483,037","593,220","1,991,529","3,123,129","544,600","244,575","2,833,436"
,"売上総利益","11,173,792","6,360,636","489,371","1,433,931","6,218,499","23,821,563","13,671,611","-1,149,583","1,424,762","23,681,887","10,819,655","29,463,494"
"6111","給与手当","1,711,259","2,106,473","1,727,633","1,881,978","1,881,978","2,122,851","2,416,544","2,221,249","2,202,381","2,371,854","2,471,906","2,353,802"
"6311","雑給","0","0","0","0","0","0","0","0","0","0","0","0"
"6112","旅費交通費","449,767","133,518","92,468","110,409","103,600","220,175","428,225","141,541","807,906","168,294","288,286","135,256"
"6113","広告宣伝費","10,300","420,300","10,300","10,300","10,300","10,300","10,300","10,300","1,100,300","10,300","10,300","10,300"
"6114","販売促進費","0","0","0","0","0","0","0","0","0","0","0","0"
"6115","発送配達費","0","0","0","0","0","0","0","0","0","0","0","0"
"6116",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6117","支払手数料","172,582","61,259","176,391","66,127","73,591","382,018","56,346","247,800","74,091","75,791","128,327","87,927"
"6118",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6211","役員報酬","600,000","600,000","600,000","600,000","600,000","600,000","600,000","600,000","600,000","600,000","600,000","600,000"
"6232",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6212","事務員給与","0","0","0","0","0","0","0","0","0","0","0","0"
"6210","処遇改善手当","0","0","0","0","0","0","0","0","0","0","0","0"
"6213","従業員賞与","0","0","705,416","352,708","352,708","352,708","352,708","352,708","352,708","352,708","352,708","352,708"
"6209",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6312","法定福利費","831,345","0","474,875","623,475","188,713","304,128","263,715","263,715","419,692","310,765","279,586","257,126"
"6226","厚生費","18,625","0","32,407","0","0","0","9,780","153,043","0","0","50,000","19,024"
"6119",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6214","減価償却費","199,808","245,000","245,000","245,000","245,000","245,000","245,000","245,000","245,000","245,000","245,000","245,000"
"6234","リース料","0","0","0","0","0","0","0","0","0","0","0","0"
"6215","地代家賃","832,364","950,864","954,864","917,364","917,364","917,364","949,364","917,364","949,364","1,097,000","987,909","987,909"
"6216","修繕費","0","0","0","0","0","0","0","0","0","0","0","0"
"6217","事務用消耗品費","0","0","0","0","0","0","0","0","0","0","0","0"
"6218","通信交通費","112,912","6,255","156,468","86,614","62,484","165,362","73,539","63,946","54,691","96,297","66,817","171,306"
"6219","水道光熱費","55,560","5,290","31,393","61,779","78,759","76,738","52,435","61,430","51,224","68,955","81,344","72,262"
"6221","租税公課","41,100","0","0","44,000","6,000","49,800","0","0","38,000","0","0","600"
"6222","寄付金","0","0","0","0","0","0","0","20,000","0","0","0","0"
"6223","接待交際費","0","3,000","0","0","9,080","0","2,000","0","0","0","5,600","5,338"
"6224","保険料","4,897","22,177","526,177","42,127","10,814","10,814","84,184","184,574","119,414","10,814","13,494","10,814"
"6225","備品消耗品費","1,219,213","5,131","368,389","227,316","339,892","169,077","542,929","1,169,158","80,496","892,052","1,250,372","415,518"
"6227","管理諸費","86,000","20,000","490,000","50,000","78,191","58,873","50,000","50,000","81,380","51,520","50,000","58,277"
"6228","諸会費","21,400","0","0","2,000","12,000","0","0","0","0","0","8,000","24,000"
"6229","清掃・衛生費","0","0","35,666","40,000","0","0","0","0","0","0","0","0"
"6313",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6233",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6314","貸倒償却","36,830","0","0","0","0","0","0","0","0","0","0","0"
"6231","雑費","0","0","0","0","0","3,000","0","0","0","0","9,000","0"
,"販売費及び一般管理費計","6,403,962","4,579,267","6,627,447","5,361,197","4,970,474","5,688,208","6,137,069","6,701,828","7,176,647","6,351,350","6,898,649","5,807,167"
,"営業利益（損失）","4,769,830","1,781,369","-6,138,076","-3,927,266","1,248,025","18,133,355","7,534,542","-7,851,411","-5,751,885","17,330,537","3,921,006","23,656,327"
"7111","受取利息","78","0","0","301","54","0","0","0","0","252","26","0"
"7112","受取手数料","0","0","0","0","0","0","0","0","0","0","0","0"
"7113",,"0","0","0","0","0","0","0","0","0","0","0","0"
"7114","受取配当金","51","239","0","0","0","0","0","0","0","0","0","0"
"7118","雑収入","908,509","89,727","105,290","111,131","152,991","110,304","146,814","719,421","5,709","172,078","301,403","332,435"
,"営業外収益計","908,638","89,966","105,290","111,432","153,045","110,304","146,814","719,421","5,709","172,330","301,429","332,435"
"7511","支払利息","963,221","-33,771","0","64,591","32,099","30,597","5,892","-65,934","38,937","19,865","18,848","15,806"
"7518","手形売却損","0","0","0","0","0","0","0","0","0","0","0","0"
"7512",,"0","0","0","0","0","0","0","0","0","0","0","0"
"7513",,"0","0","0","0","0","0","0","0","0","0","0","0"
"7514","貸倒償却","0","0","0","0","0","0","0","0","0","0","0","0"
"7515","繰延資産償却","50,000","0","0","0","0","0","0","0","0","0","0","0"
"7519","雑損失","0","0","0","0","0","0","0","0","0","0","0","0"
,"営業外費用計","1,013,221","-33,771","0","64,591","32,099","30,597","5,892","-65,934","38,937","19,865","18,848","15,806"
,"経常利益（損失）","4,665,247","1,905,106","-6,032,786","-3,880,425","1,368,971","18,213,062","7,675,464","-7,066,056","-5,785,113","17,483,002","4,203,587","23,972,956"
