"ｺｰﾄﾞ","勘定科目名"," 2年  5月"," 2年  6月"," 2年  7月"," 2年  8月"," 2年  9月"," 2年 10月"," 2年 11月"," 2年 12月"," 3年  1月"," 3年  2月"," 3年  3月"," 3年  4月"
"4111","売上高","3,603,979","9,118,441","12,800,558","13,049,117","11,871,535","13,074,379","14,135,063","13,425,291","11,960,227","10,596,969","14,170,971","10,174,100"
"4112","賃貸料収入","0","0","0","0","0","0","0","0","0","0","0","0"
"4113","ＬＬＰ収益","0","0","0","0","0","0","0","0","0","0","0","0"
"4114","通信売上高","0","0","0","0","0","0","0","0","0","0","0","0"
"4115","売上値引戻り高    (△)","0","0","0","0","0","0","0","0","0","0","0","0"
,"純売上高","3,603,979","9,118,441","12,800,558","13,049,117","11,871,535","13,074,379","14,135,063","13,425,291","11,960,227","10,596,969","14,170,971","10,174,100"
"5111","期首たな卸高","658,700","445,900","422,600","483,600","484,800","469,900","576,600","501,800","705,000","637,800","484,400","567,300"
"5211","商品仕入高","1,405,447","3,669,166","4,926,860","4,848,028","4,630,252","5,151,361","5,671,607","5,763,659","4,497,707","4,249,435","5,741,478","4,360,241"
"5212","通信商品仕入高","0","0","0","0","0","0","0","0","0","0","0","0"
"5215","ｺﾐｯｼｮﾝ清掃代","0","0","0","0","0","0","0","0","0","0","0","0"
"5216","ＬＬＰ原価","0","0","0","0","0","0","0","0","0","0","0","0"
"5213","仕入値引戻し高    (△)","0","0","0","0","0","0","0","0","0","0","0","0"
"5273","他勘定振替高      (△)","0","0","0","0","0","0","0","0","0","0","0","0"
"5311","期末たな卸高      (△)","445,900","422,600","483,600","484,800","469,900","576,600","501,800","705,000","637,800","484,400","567,300","661,400"
,"当期売上原価","1,618,247","3,692,466","4,865,860","4,846,828","4,645,152","5,044,661","5,746,407","5,560,459","4,564,907","4,402,835","5,658,578","4,266,141"
,"売上総利益","1,985,732","5,425,975","7,934,698","8,202,289","7,226,383","8,029,718","8,388,656","7,864,832","7,395,320","6,194,134","8,512,393","5,907,959"
"6111","給与手当","993,991","1,086,000","1,301,843","1,138,000","990,000","1,392,000","1,143,000","1,118,000","1,118,000","1,128,000","1,013,000","896,000"
"6311","雑給","1,514,323","1,659,464","1,823,468","1,811,042","1,821,818","1,694,982","1,728,522","1,830,594","1,776,642","1,408,910","1,722,418","1,685,670"
"6112","旅費交通費","28,179","52,673","64,080","59,671","56,929","71,503","59,300","64,285","62,060","43,237","59,305","54,607"
"6113","広告宣伝費","0","15,013","127,965","0","177,929","21,250","51,664","288,953","43,660","93,684","119,654","849,631"
"6114","販売促進費","0","0","0","0","0","0","21,154","45,585","30,790","30,622","43,516","22,568"
"6115","荷造発送費","0","0","0","700","0","0","0","0","0","0","0","0"
"6116","外注費","0","0","0","0","0","0","0","0","0","0","0","0"
"6117","支払手数料","604,661","859,978","1,158,142","1,216,799","1,121,095","1,245,000","1,015,387","1,483,929","1,173,861","1,035,884","1,234,926","1,021,656"
"6118",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6211","役員報酬","0","0","0","0","0","0","0","0","0","0","0","0"
"6232",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6212","事務員給与","0","0","0","0","0","0","0","0","0","0","0","0"
"6213","従業員賞与","0","0","0","0","0","0","0","195,000","0","0","0","0"
"6312","法定福利費","289,785","195,699","214,101","188,669","329,495","377,477","377,477","339,731","317,154","322,913","287,847","292,025"
"6226","厚生費","0","0","5,000","44,200","26,190","93,280","128,504","17,750","10,200","10,909","27,410","0"
"6119","退職金","0","0","0","0","0","0","0","0","0","0","0","0"
"6214","減価償却費","517,405","517,405","517,405","517,405","2,086,156","618,944","618,944","618,944","618,944","618,944","618,944","618,944"
"6234",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6215","地代家賃","-509,612","1,430,871","1,399,268","1,425,169","1,309,275","1,445,134","1,531,288","1,465,236","1,330,666","1,178,796","1,534,106","1,136,509"
"6216","修繕／車両関係費","0","0","0","0","0","0","0","0","0","0","0","0"
"6217","事務用消耗品費","0","0","0","0","0","6,280","0","0","7,545","0","7,373","630"
"6218","通信交通費","909","909","909","909","909","909","909","909","14,238","909","909","8,373"
"6219","水道光熱費","74,739","264,360","319,830","355,757","343,957","326,016","343,199","343,350","322,105","295,705","302,288","343,741"
"6221","租税公課","0","0","0","0","0","0","0","0","107,900","0","0","0"
"6222","寄付金","0","0","0","0","0","0","0","0","0","0","0","0"
"6223","接待交際費","0","0","0","0","0","0","0","0","0","0","0","0"
"6224","保険料","25,000","25,000","25,000","25,000","25,000","25,000","25,000","25,000","25,000","25,000","25,000","25,000"
"6225","備品消耗品費","75,841","296,716","5,047","308,276","277,469","473,294","262,122","391,549","212,774","290,400","310,424","257,562"
"6227","管理諸費","700","3,500","2,100","2,100","2,100","20,362","2,800","6,900","2,100","2,100","22,100","3,500"
"6228","リース／レンタル料","0","0","0","0","0","0","0","0","0","0","0","0"
"6229","諸会費","0","0","0","0","0","0","0","0","0","0","0","0"
"6313",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6233",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6314","貸倒償却","0","0","0","0","0","0","0","0","0","0","0","0"
"6231","雑費","0","0","0","0","0","1,289","0","0","0","0","1,485","0"
,"販売費及び一般管理費計","3,615,921","6,407,588","6,964,158","7,093,697","8,568,322","7,812,720","7,309,270","8,235,715","7,173,639","6,486,013","7,330,705","7,216,416"
,"営業利益（損失）","-1,630,189","-981,613","970,540","1,108,592","-1,341,939","216,998","1,079,386","-370,883","221,681","-291,879","1,181,688","-1,308,457"
"7111","受取利息","0","0","0","0","0","0","0","0","0","0","0","0"
"7112","為替差益","0","0","0","0","0","0","0","0","0","0","0","0"
"7113","ＬＬＰ収入","0","0","0","0","0","0","0","0","0","0","0","0"
"7114","受取配当金","0","0","0","0","0","0","0","0","0","0","0","0"
"7118","雑収入","0","0","0","0","0","0","0","0","0","0","0","0"
,"営業外収益計","0","0","0","0","0","0","0","0","0","0","0","0"
"7511","支払利息","0","0","0","0","0","0","0","0","0","0","0","0"
"7518","手形売却損","0","0","0","0","0","0","0","0","0","0","0","0"
"7512","為替差損","0","0","0","0","0","0","0","0","0","0","0","0"
"7513","現金過不足","0","0","0","0","0","0","0","168","0","0","0","0"
"7514","ＬＬＰ損失","0","0","0","0","0","0","0","0","0","0","0","0"
"7515","繰延資産償却","0","0","0","0","1,876,247","0","0","0","0","0","0","0"
"7519","雑損失","0","0","0","0","0","0","0","0","0","0","0","0"
,"営業外費用計","0","0","0","0","1,876,247","0","0","168","0","0","0","0"
,"経常利益（損失）","-1,630,189","-981,613","970,540","1,108,592","-3,218,186","216,998","1,079,386","-371,051","221,681","-291,879","1,181,688","-1,308,457"
