"ｺｰﾄﾞ","勘定科目名","31年  2月","31年  3月","31年  4月"," 1年  5月"," 1年  6月"," 1年  7月"," 1年  8月"," 1年  9月"," 1年 10月"," 1年 11月"," 1年 12月"," 2年  1月"
"4111","授業料等収入","492,870","17,642,216","2,662,897","307,207","274,297","188,208","6,189,710","19,466,324","851,916","820,994","-561,032","1,725,667"
"4112","寮費等収入","174,500","7,083,000","1,330,000","40,000","297,222","0","1,840,000","4,356,000","1,140,000","240,000","1,193,000","918,500"
"4113","売上高","0","0","0","0","0","0","0","0","0","0","0","0"
"4114","民泊売上高","0","0","0","0","0","0","0","0","0","0","0","0"
"4115","売上値引戻り高    (△)","0","0","0","0","0","0","0","0","0","0","0","0"
,"純売上高","667,370","24,725,216","3,992,897","347,207","571,519","188,208","8,029,710","23,822,324","1,991,916","1,060,994","631,968","2,644,167"
"5111","期首たな卸高","0","0","0","0","0","0","0","482,100","0","0","0","0"
"5211","商品仕入高","0","0","0","0","0","0","0","0","0","0","0","0"
"5212","教材費等","0","12,389","138,150","1,939,465","0","15,000","0","27,000","1,017,835","300,603","44,401","78,273"
"5215","紹介手数料","0","0","0","6,325,125","0","0","0","120,000","1,039,091","400,000","0","0"
"5216",,"0","0","0","0","0","0","0","0","0","0","0","0"
"5213","仕入値引戻し高    (△)","0","0","0","0","0","0","0","0","0","0","0","0"
"5273","他勘定振替高      (△)","0","0","0","0","0","0","0","0","0","0","0","0"
"5311","期末たな卸高      (△)","0","0","0","482,100","0","0","0","0","0","0","0","0"
,"当期売上原価","0","12,389","138,150","7,782,490","0","15,000","0","629,100","2,056,926","700,603","44,401","78,273"
,"売上総利益","667,370","24,712,827","3,854,747","-7,435,283","571,519","173,208","8,029,710","23,193,224","-65,010","360,391","587,567","2,565,894"
"6111","給与手当","1,473,036","1,429,200","1,989,790","2,132,398","2,194,801","2,021,545","1,778,466","1,876,158","2,101,623","2,236,755","2,010,714","2,227,940"
"6311","雑給","0","0","0","0","0","0","0","0","0","0","0","0"
"6112","旅費交通費","91,285","157,261","377,461","195,114","77,487","252,439","251,185","204,015","390,963","103,795","162,854","188,201"
"6113","広告宣伝費","10,300","10,300","10,300","10,300","10,300","10,300","10,300","10,491","175,491","10,300","10,300","50,300"
"6114","販売促進費","6,700","0","0","0","0","0","0","0","0","0","0","0"
"6115","発送配達費","0","0","0","0","0","0","0","0","0","0","0","0"
"6116",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6117","支払手数料","33,159","269,233","856,805","-4,214,529","32,359","61,759","32,259","59,195","115,691","34,191","751,291","63,191"
"6118",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6211","役員報酬","500,000","500,000","500,000","500,000","500,000","500,000","600,000","600,000","600,000","600,000","600,000","600,000"
"6232",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6212","事務員給与","0","0","0","0","0","0","0","0","0","0","0","0"
"6213","従業員賞与","0","0","0","240,000","0","0","0","350,000","0","0","0","0"
