"ｺｰﾄﾞ","勘定科目名"," 2年  1月"," 2年  2月"," 2年  3月"," 2年  4月"," 2年  5月"," 2年  6月"," 2年  7月"," 2年  8月"," 2年  9月"," 2年 10月"," 2年 11月"," 2年 12月"
"4111","売上高","132,506,672","36,162,418","96,649,306","47,434,233","32,640,775","36,406","66,748,803","68,885,934","57,850,357","56,432,711","-1,745,577","154,309,231"
"4112","賃貸料収入","0","0","0","0","0","0","0","0","0","0","0","0"
"4113","ＬＬＰ収益","0","0","0","0","0","0","0","0","0","0","0","0"
"4114","通信売上高","0","0","0","0","0","0","0","0","0","0","75,992,598","-75,992,598"
"4115","売上値引戻り高    (△)","0","0","0","0","0","0","0","0","0","0","0","0"
,"純売上高","132,506,672","36,162,418","96,649,306","47,434,233","32,640,775","36,406","66,748,803","68,885,934","57,850,357","56,432,711","74,247,021","78,316,633"
"5111","期首たな卸高","0","0","0","0","0","0","0","0","0","0","0","0"
"5211","商品仕入高","132,345,186","35,911,830","96,311,216","47,256,942","32,485,365","150,000","0","0","150,000","0","0","0"
"5212","通信商品仕入高","0","0","0","0","0","0","66,578,592","68,710,858","57,824,908","56,197,185","75,992,598","75,992,598"
"5215","ｺﾐｯｼｮﾝ清掃代","0","0","0","0","0","0","0","0","0","0","0","0"
"5216","ＬＬＰ原価","0","0","0","0","0","0","0","0","0","0","0","0"
"5213","仕入値引戻し高    (△)","0","0","0","0","0","0","0","0","0","0","0","0"
"5273","他勘定振替高      (△)","0","0","0","0","0","0","0","0","0","0","0","0"
"5311","期末たな卸高      (△)","0","0","0","0","0","0","0","0","0","0","0","0"
,"当期売上原価","132,345,186","35,911,830","96,311,216","47,256,942","32,485,365","150,000","66,578,592","68,710,858","57,974,908","56,197,185","75,992,598","75,992,598"
,"売上総利益","161,486","250,588","338,090","177,291","155,410","-113,594","170,211","175,076","-124,551","235,526","-1,745,577","2,324,035"
"6111","給与手当","766,670","766,670","766,670","766,670","503,336","503,336","503,336","616,670","616,670","616,670","766,670","616,670"
"6311","雑給","0","0","0","0","0","0","0","0","0","0","0","0"
"6112","旅費交通費","87,143","38,387","23,770","51,803","38,244","22,813","82,283","32,850","73,185","77,626","47,684","78,096"
"6113","広告宣伝費","43,893","61,394","1,444","-2,966","24","-8,927","-3,124","-45","35,302","78,183","123,793","3,070"
"6114","販売促進費","10,000","10,000","610,000","10,000","10,000","10,000","10,000","10,000","60,000","160,000","110,000","10,000"
"6115","荷造発送費","2,109","527","2,118","527","0","0","0","0","0","1,054","0","0"
"6116","外注費","142,945","0","0","0","0","0","0","0","0","0","0","110,600"
"6117","支払手数料","661,600","411,800","39,643","15,351","35,612","770,292","-997,229","-2,283,397","-1,491,114","-1,357,235","-1,580,505","162,105"
"6118",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6211","役員報酬","0","0","0","0","0","0","0","0","0","0","0","0"
"6232",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6212","事務員給与","0","0","0","0","0","0","0","0","0","0","0","0"
"6213","従業員賞与","0","0","0","0","0","0","0","0","0","0","0","0"
"6312","法定福利費","272,784","271,084","1,772,388","272,926","272,896","271,536","253,644","255,004","356,060","359,604","359,604","359,604"
"6226","厚生費","164,967","182,665","224,123","34,833","0","79,854","190,612","66,288","358,584","48,852","100,507","80,878"
"6119","退職金","0","0","0","0","0","0","0","0","0","0","0","0"
"6214","減価償却費","63,225","63,225","63,225","63,225","63,225","63,225","63,225","63,225","-636,747","58,333","207,212","207,212"
"6234",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6215","地代家賃","0","0","0","0","0","0","0","1,178,705","0","0","0","0"
"6216","修繕／車両関係費","867,000","0","0","0","0","0","0","0","0","0","9,900","0"
"6217","事務用消耗品費","0","10,000","13,738","47,670","0","0","0","0","0","0","0","0"
"6218","通信交通費","16,310","19,387","20,730","16,277","16,246","16,254","16,246","16,824","16,636","16,246","20,412","16,254"
"6219","水道光熱費","114,770","16,173","2,010","0","0","0","0","0","0","0","0","0"
"6221","租税公課","4,000","1,200","600","0","0","600","0","0","600","0","0","0"
"6222","寄付金","15,000","0","0","0","0","0","0","0","0","20,000","0","0"
"6223","接待交際費","0","0","909","0","0","0","0","0","0","0","0","0"
"6224","保険料","0","0","0","0","0","0","0","0","5,000","5,000","5,000","5,000"
"6225","備品消耗品費","64,448","37,651","170,413","42,549","8,309","46,115","14,955","21,143","75,380","9,237","44,359","49,107"
"6227","管理諸費","0","0","514,545","0","0","0","15,163","203,652","5,920","0","200,000","200,000"
"6228","リース／レンタル料","0","0","0","0","0","0","0","0","0","0","0","0"
"6229","諸会費","0","0","0","0","0","0","0","0","0","0","0","0"
"6313",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6233",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6314","貸倒償却","0","0","0","0","0","0","0","0","0","0","0","0"
"6231","雑費","0","0","0","0","0","0","0","0","0","0","0","0"
,"販売費及び一般管理費計","3,296,864","1,890,163","4,226,326","1,318,865","947,892","1,775,098","149,111","180,919","-524,524","93,570","414,636","1,898,596"
,"営業利益（損失）","-3,135,378","-1,639,575","-3,888,236","-1,141,574","-792,482","-1,888,692","21,100","-5,843","399,973","141,956","-2,160,213","425,439"
"7111","受取利息","0","0","0","0","0","0","0","0","0","0","0","0"
"7112","為替差益","0","0","0","0","0","0","0","0","0","0","0","0"
"7113","ＬＬＰ収入","0","0","0","0","0","0","0","0","0","0","0","0"
"7114","受取配当金","0","0","0","0","0","0","0","0","0","0","0","0"
"7118","雑収入","6,172","3,249","3,924","6,904","1,385","6,191","2,809","6,722","7,107","6,922","1,953","10,166"
,"営業外収益計","6,172","3,249","3,924","6,904","1,385","6,191","2,809","6,722","7,107","6,922","1,953","10,166"
"7511","支払利息","0","0","0","0","0","0","0","0","0","0","0","0"
"7518","手形売却損","0","0","0","0","0","0","0","0","0","0","0","0"
"7512","為替差損","0","0","0","0","0","0","0","0","0","0","0","0"
"7513","現金過不足","0","5","-5","0","0","0","0","0","0","0","3","0"
"7514","ＬＬＰ損失","0","0","0","0","0","0","0","0","0","0","0","0"
"7515","繰延資産償却","0","0","0","0","0","0","0","0","0","0","0","0"
"7519","雑損失","0","0","0","0","0","0","0","0","0","0","0","0"
,"営業外費用計","0","5","-5","0","0","0","0","0","0","0","3","0"
,"経常利益（損失）","-3,129,206","-1,636,331","-3,884,307","-1,134,670","-791,097","-1,882,501","23,909","879","407,080","148,878","-2,158,263","435,605"
