"ｺｰﾄﾞ","勘定科目名"," 3年  6月"," 3年  7月"," 3年  8月"," 3年  9月"," 3年 10月"," 3年 11月"," 3年 12月"," 4年  1月"," 4年  2月"," 4年  3月"," 4年  4月"," 4年  5月"
"4111","売上高","8,708,811","11,122,329","6,852,649","6,001,192","11,625,678","12,747,722","20,847,021","14,257,358","7,901,439","11,340,697","9,516,625","12,063,039"
"4112","賃貸料収入","0","0","0","0","0","0","0","0","0","0","0","0"
"4113","ＬＬＰ収益","0","0","0","0","0","0","0","0","0","0","0","0"
"4114","通信売上高","0","0","0","0","0","0","0","0","0","0","0","0"
"4115","売上値引戻り高    (△)","0","0","0","0","0","0","0","0","0","0","0","0"
,"純売上高","8,708,811","11,122,329","6,852,649","6,001,192","11,625,678","12,747,722","20,847,021","14,257,358","7,901,439","11,340,697","9,516,625","12,063,039"
"5111","期首棚卸高","9,977,405","9,908,029","9,412,805","8,888,902","7,412,680","8,884,986","7,487,709","10,716,547","11,283,050","10,416,619","9,476,212","8,442,507"
"5211","商品仕入高","3,195,955","3,697,938","1,864,709","569,216","5,493,612","2,847,939","11,615,150","5,526,627","2,109,936","3,146,127","2,429,797","2,432,579"
"5212","通信商品仕入高","0","0","0","0","0","0","0","0","0","0","0","0"
"5215","ｺﾐｯｼｮﾝ清掃代","0","0","0","0","0","0","0","0","0","0","0","0"
"5216","ＬＬＰ原価","0","0","0","0","0","0","0","0","0","0","0","0"
"5213","仕入値引戻し高    (△)","0","0","0","0","0","0","0","0","0","0","0","0"
"5273","他勘定振替高      (△)","0","0","0","0","0","0","0","0","0","0","0","0"
"5311","期末棚卸高        (△)","9,908,029","9,412,805","8,888,902","7,412,680","8,884,986","7,487,709","10,716,547","11,283,050","10,416,619","9,476,212","8,442,507","6,511,073"
,"当期売上原価","3,265,331","4,193,162","2,388,612","2,045,438","4,021,306","4,245,216","8,386,312","4,960,124","2,976,367","4,086,534","3,463,502","4,364,013"
,"売上総利益","5,443,480","6,929,167","4,464,037","3,955,754","7,604,372","8,502,506","12,460,709","9,297,234","4,925,072","7,254,163","6,053,123","7,699,026"
"6111","給与手当","1,506,000","1,348,400","1,553,898","1,791,783","1,366,400","1,525,400","1,555,400","1,314,400","1,750,331","1,494,400","1,310,400","1,430,400"
"6311","雑給","1,540,952","2,033,878","1,718,620","1,530,806","1,690,064","1,767,571","2,549,133","2,405,980","1,579,545","1,842,923","1,839,759","2,082,966"
"6112","旅費交通費","115,325","123,834","93,748","85,383","113,647","120,321","102,855","117,804","79,882","100,291","99,591","121,389"
"6113","広告宣伝費","590,006","758,021","360,378","417,804","640,640","557,890","739,937","567,662","468,456","762,306","445,363","915,105"
"6114","販売促進費","298,398","177,748","161,071","183,646","227,082","180,289","109,983","243,419","57,469","248,975","259,519","225,850"
"6115","荷造発送費","1,500","3,700","0","0","2,200","0","0","0","2,200","2,200","4,400","5,200"
"6116","外注費","0","0","0","0","0","0","0","0","1,387","0","0","0"
"6117","支払手数料","255,608","293,672","232,107","199,178","314,067","336,902","492,387","480,101","319,368","331,859","382,730","385,470"
"6118",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6211","役員報酬","0","0","0","0","0","0","0","0","0","0","0","0"
"6232",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6212","事務員給与","0","0","0","0","0","0","0","0","0","0","0","0"
"6213","従業員賞与","85,000","0","0","0","0","0","60,000","0","0","0","0","445,450"
"6312","法定福利費","467,807","408,529","408,529","387,260","394,946","394,946","410,006","364,124","364,124","356,733","356,405","490,071"
"6226","厚生費","102,380","25,300","0","53,960","20,120","32,000","5,000","90,919","5,000","76,450","7,800","34,966"
"6119","退職金","0","0","0","0","0","0","0","0","0","0","0","0"
