"ｺｰﾄﾞ","勘定科目名"," 1年 11月"," 1年 12月"," 2年  1月"," 2年  2月"," 2年  3月"," 2年  4月"," 2年  5月"," 2年  6月"," 2年  7月"," 2年  8月"," 2年  9月"," 2年 10月"
"4111","売上高","13,594,999","19,084,594","14,877,532","9,985,304","6,959,929","1,308,768","0","0","0","0","0","0"
"4112","賃貸料収入","0","0","0","0","0","0","0","0","0","0","0","0"
"4113","ＬＬＰ収益","0","0","0","0","0","0","0","0","0","0","0","0"
"4114","通信売上高","0","0","0","0","0","0","0","0","0","0","0","0"
"4115","売上値引戻り高    (△)","0","0","0","0","0","0","0","0","0","0","0","0"
,"純売上高","13,594,999","19,084,594","14,877,532","9,985,304","6,959,929","1,308,768","0","0","0","0","0","0"
"5111","期首たな卸高","9,885,797","9,832,437","10,666,433","8,730,514","8,201,992","9,329,595","8,847,437","8,764,949","8,571,540","1,430,392","1,315,753","0"
"5211","商品仕入高","4,467,013","8,476,027","2,270,765","2,542,958","3,390,907","332,015","-85,856","-157,230","-6,579,010","-68,799","-919,863","0"
"5212","通信商品仕入高","0","0","0","0","0","0","0","0","0","0","0","0"
"5215","ｺﾐｯｼｮﾝ清掃代","0","0","0","0","0","0","0","0","0","0","0","0"
"5216","ＬＬＰ原価","0","0","0","0","0","0","0","0","0","0","0","0"
"5213","仕入値引戻し高    (△)","0","0","0","0","0","0","0","0","0","0","0","0"
"5273","他勘定振替高      (△)","0","0","0","0","0","0","0","0","0","0","0","0"
"5311","期末たな卸高      (△)","9,832,437","10,666,433","8,730,514","8,201,992","9,329,595","8,847,437","8,764,949","8,571,540","1,430,392","1,315,753","0","0"
,"当期売上原価","4,520,373","7,642,031","4,206,684","3,071,480","2,263,304","814,173","-3,368","36,179","562,138","45,840","395,890","0"
,"売上総利益","9,074,626","11,442,563","10,670,848","6,913,824","4,696,625","494,595","3,368","-36,179","-562,138","-45,840","-395,890","0"
"6111","給与手当","1,344,900","1,234,400","1,222,900","1,222,900","1,242,600","1,181,890","1,160,135","1,171,573","0","0","0","0"
"6311","雑給","2,217,684","2,644,101","2,277,382","2,208,398","1,602,950","1,182,824","1,183,318","1,098,416","1,290,363","1,369,683","1,173,228","1,220,074"
"6112","旅費交通費","79,115","96,894","99,399","86,297","68,823","28,664","42,433","48,775","0","0","0","0"
"6113","広告宣伝費","1,024,624","985,922","909,798","768,907","721,096","254,642","149,739","167,461","69,054","35,000","50,000","30,182"
"6114","販売促進費","186,627","233,300","374,171","125,870","295,367","14,358","12,000","16,455","16,744","16,000","16,000","16,000"
"6115","荷造発送費","0","19,600","0","19,736","1,600","0","0","0","0","0","0","0"
"6116","外注費","0","0","0","0","0","0","0","0","0","0","0","0"
"6117","支払手数料","522,490","722,203","618,109","365,363","274,768","99,229","34,412","70,944","62,435","26,088","51,838","19,238"
"6118",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6211","役員報酬","0","0","0","0","0","0","0","0","0","0","0","0"
"6232",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6212","事務員給与","0","0","0","0","0","0","0","0","0","0","0","0"
"6213","従業員賞与","148,000","-283,250","148,000","148,000","148,000","0","0","0","0","0","0","0"
"6312","法定福利費","299,296","170,732","290,039","284,613","290,318","384,731","290,318","251,165","60,421","19,500","27,002","27,839"
"6226","厚生費","98,842","157,942","249,332","129,236","55,078","27,621","0","0","0","0","0","182"
"6119","退職金","0","0","0","0","0","0","0","0","0","0","0","0"
"6214","減価償却費","859,296","859,296","859,296","859,296","859,296","859,296","859,296","859,296","859,296","859,296","859,392","823,146"
"6234",,"0","0","0","0","0","0","0","0","0","0","0","0"
