"ｺｰﾄﾞ","勘定科目名"," 2年  4月"," 2年  5月"," 2年  6月"," 2年  7月"," 2年  8月"," 2年  9月"," 2年 10月"," 2年 11月"," 2年 12月"," 3年  1月"," 3年  2月"," 3年  3月"
"4111","売上高","4,452,202","4,902,634","8,396,514","10,912,355","11,081,749","9,944,048","13,695,671","13,155,817","10,328,021","9,889,919","9,155,162","11,720,602"
"4112","賃貸料収入","0","0","0","0","0","0","0","0","0","0","0","0"
"4113","ＬＬＰ収益","0","0","0","0","0","0","0","0","0","0","0","0"
"4114","通信売上高","0","0","0","0","0","0","0","0","0","0","0","0"
"4115","売上値引戻り高    (△)","0","0","0","0","0","0","0","0","0","0","0","0"
,"純売上高","4,452,202","4,902,634","8,396,514","10,912,355","11,081,749","9,944,048","13,695,671","13,155,817","10,328,021","9,889,919","9,155,162","11,720,602"
"5111","期首たな卸高","1,079,441","739,711","805,254","1,034,820","924,472","814,362","833,198","1,002,576","947,246","1,207,434","660,361","651,176"
"5211","商品仕入高","1,480,983","2,102,777","3,420,831","3,726,975","4,021,331","3,664,215","5,140,053","4,614,306","3,984,235","3,105,853","3,401,621","4,441,686"
"5212","通信商品仕入高","0","0","0","0","0","0","0","0","0","0","0","0"
"5215","ｺﾐｯｼｮﾝ清掃代","0","0","0","0","0","0","0","0","0","0","0","0"
"5216","ＬＬＰ原価","0","0","0","0","0","0","0","0","0","0","0","0"
"5213","仕入値引戻し高    (△)","0","0","0","0","0","0","0","0","0","0","0","0"
"5273","他勘定振替高      (△)","0","0","0","0","0","0","0","0","0","0","0","0"
"5311","期末たな卸高      (△)","739,711","805,254","1,034,820","924,472","814,362","833,198","1,002,576","947,246","1,207,434","660,361","651,176","790,291"
,"当期売上原価","1,820,713","2,037,234","3,191,265","3,837,323","4,131,441","3,645,379","4,970,675","4,669,636","3,724,047","3,652,926","3,410,806","4,302,571"
,"売上総利益","2,631,489","2,865,400","5,205,249","7,075,032","6,950,308","6,298,669","8,724,996","8,486,181","6,603,974","6,236,993","5,744,356","7,418,031"
"6111","給与手当","1,059,445","1,044,630","1,082,589","1,277,292","1,278,682","1,025,930","1,310,000","1,320,000","1,280,000","1,282,000","1,085,000","1,047,000"
"6311","雑給","1,384,704","1,372,987","1,429,365","1,743,739","1,686,489","1,710,756","1,840,178","1,712,983","1,547,425","1,871,625","1,705,702","1,646,471"
"6112","旅費交通費","54,042","34,007","54,527","81,925","83,356","86,782","100,834","92,191","80,673","80,775","76,212","70,565"
"6113","広告宣伝費","257,767","216,255","323,023","405,940","700,257","424,347","616,032","795,487","663,310","499,358","466,276","708,166"
"6114","販売促進費","33,579","21,025","24,807","30,597","34,912","27,607","29,033","59,486","68,168","66,083","87,260","58,617"
"6115","荷造発送費","0","0","0","0","0","0","0","0","0","0","0","0"
"6116","外注費","0","0","0","0","0","0","0","0","0","0","0","0"
"6117","支払手数料","204,638","166,906","200,317","201,126","216,308","253,559","215,914","245,713","234,164","207,698","188,639","234,991"
"6118",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6211","役員報酬","0","0","0","0","0","0","0","0","0","0","0","0"
"6232",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6212","事務員給与","0","0","0","0","0","0","0","0","0","0","0","0"
"6213","従業員賞与","0","0","0","0","0","0","0","0","275,000","0","0","0"
"6312","法定福利費","162,453","203,526","191,874","216,746","222,193","213,659","214,496","214,496","248,851","233,799","193,683","232,871"
"6226","厚生費","0","0","2,250","10,000","34,880","48,050","15,318","15,900","5,000","0","0","0"
"6119","退職金","0","0","0","0","0","0","0","0","0","0","0","0"
"6214","減価償却費","176,388","176,388","176,388","176,388","176,388","115,477","156,715","156,715","156,715","156,715","156,715","156,715"
"6234",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6215","地代家賃","591,137","940,909","940,909","940,909","940,909","940,909","940,909","940,909","940,909","940,909","940,909","940,909"
"6216","修繕／車両関係費","0","0","193,000","0","38,000","88,640","49,000","307,000","0","11,000","114,400","20,909"
"6217","事務用消耗品費","362","0","400","200","0","400","376","0","0","0","100","0"
"6218","通信交通費","13,142","3,003","22,940","13,088","3,581","13,087","3,079","23,599","3,003","13,161","13,411","23,221"
"6219","水道光熱費","448,097","231,225","327,124","324,088","438,103","492,044","491,477","302,447","421,174","341,100","404,088","263,905"
"6221","租税公課","0","0","0","0","2,000","0","0","2,000","0","0","0","0"
"6222","寄付金","0","0","0","0","0","0","0","0","0","0","0","0"
"6223","接待交際費","0","0","0","0","0","0","0","0","0","0","0","0"
"6224","保険料","25,000","25,000","25,000","25,000","25,000","25,000","25,000","25,000","25,000","25,000","25,000","25,000"
"6225","備品消耗品費","443,228","176,148","307,698","422,770","323,879","502,505","387,242","500,463","476,035","504,964","401,771","606,005"
"6227","管理諸費","75,370","23,052","46,764","49,149","183,118","62,149","94,094","274,049","115,054","177,149","154,745","137,149"
"6228","リース／レンタル料","0","0","0","0","0","0","0","0","0","0","0","0"
"6229","諸会費","0","0","0","0","0","0","0","0","0","0","0","0"
"6313",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6233",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6314","貸倒償却","0","0","0","0","0","0","0","0","0","0","0","0"
"6231","雑費","0","0","0","0","0","0","0","0","0","0","0","0"
,"販売費及び一般管理費計","4,929,352","4,635,061","5,348,975","5,918,957","6,388,055","6,030,901","6,489,697","6,988,438","6,540,481","6,411,336","6,013,911","6,172,494"
,"営業利益（損失）","-2,297,863","-1,769,661","-143,726","1,156,075","562,253","267,768","2,235,299","1,497,743","63,493","-174,343","-269,555","1,245,537"
"7111","受取利息","0","0","0","0","0","0","0","0","0","0","0","0"
"7112","為替差益","0","0","0","0","0","0","0","0","0","0","0","0"
"7113","ＬＬＰ収入","0","0","0","0","0","0","0","0","0","0","0","0"
"7114","受取配当金","0","0","0","0","0","0","0","0","0","0","0","0"
"7118","雑収入","3,468","0","0","2,695","0","0","4,260","0","0","2,451","0","0"
,"営業外収益計","3,468","0","0","2,695","0","0","4,260","0","0","2,451","0","0"
"7511","支払利息","0","0","0","0","0","0","0","0","0","0","0","0"
"7518","手形売却損","0","0","0","0","0","0","0","0","0","0","0","0"
"7512","為替差損","0","0","0","0","0","0","0","0","0","0","0","0"
"7513","現金過不足","0","0","0","598","0","0","0","0","0","0","0","0"
"7514","ＬＬＰ損失","0","0","0","0","0","0","0","0","0","0","0","0"
"7515","繰延資産償却","0","0","0","0","0","200,000","0","0","0","0","0","0"
"7519","雑損失","0","0","0","0","0","0","0","0","0","0","0","0"
,"営業外費用計","0","0","0","598","0","200,000","0","0","0","0","0","0"
,"経常利益（損失）","-2,294,395","-1,769,661","-143,726","1,158,172","562,253","67,768","2,239,559","1,497,743","63,493","-171,892","-269,555","1,245,537"
