"ｺｰﾄﾞ","勘定科目名"," 3年 10月"," 3年 11月"," 3年 12月"," 4年  1月"," 4年  2月"," 4年  3月"," 4年  4月"," 4年  5月"," 4年  6月"," 4年  7月"," 4年  8月"," 4年  9月"
"4111","売上高","2,716,618","3,068,727","6,232,480","4,212,790","877,338","2,581,167","4,120,636","4,457,787","3,924,140","4,163,466","4,114,339","4,081,254"
"4112","賃貸料収入","0","0","0","0","0","0","0","0","0","0","0","0"
"4113","ＬＬＰ収益","0","0","0","0","0","0","0","0","0","0","0","0"
"4114","通信売上高","0","0","0","0","0","0","0","0","0","0","0","0"
"4115","売上値引戻り高    (△)","29,332","37,473","16,759","20,802","2,984","5,522","13,493","16,618","12,555","26,586","17,714","15,828"
,"純売上高","2,687,286","3,031,254","6,215,721","4,191,988","874,354","2,575,645","4,107,143","4,441,169","3,911,585","4,136,880","4,096,625","4,065,426"
"5111","期首棚卸高","377,923","373,493","383,523","499,530","438,980","409,832","399,806","429,819","458,192","506,912","423,801","425,616"
"5211","商品仕入高","304,331","444,848","704,295","398,193","111,013","347,886","451,097","447,368","474,504","380,014","452,971","425,010"
"5212","通信商品仕入高","0","0","0","0","0","0","0","0","0","0","0","0"
"5215","ｺﾐｯｼｮﾝ清掃代","0","0","0","0","0","0","0","0","0","0","0","0"
"5216","ＬＬＰ原価","0","0","0","0","0","0","0","0","0","0","0","0"
"5213","仕入値引戻し高    (△)","0","0","0","0","0","0","0","0","0","0","0","0"
"5273","他勘定振替高      (△)","0","0","0","0","0","0","0","0","0","0","0","0"
"5311","期末棚卸高        (△)","373,493","383,523","499,530","438,980","409,832","399,806","429,819","458,192","506,912","423,801","425,616","366,206"
,"当期売上原価","308,761","434,818","588,288","458,743","140,161","357,912","421,084","418,995","425,784","463,125","451,156","484,420"
,"売上総利益","2,378,525","2,596,436","5,627,433","3,733,245","734,193","2,217,733","3,686,059","4,022,174","3,485,801","3,673,755","3,645,469","3,581,006"
"6111","給与手当","664,040","667,540","707,040","636,240","517,233","529,538","620,180","571,500","317,000","532,000","498,000","282,000"
"6311","雑給","43,148","96,423","231,040","114,080","129,536","56,670","79,988","143,151","442,968","394,779","364,968","447,552"
"6112","旅費交通費","13,873","15,381","17,293","14,043","2,320","2,199","5,720","3,800","4,255","4,182","3,500","4,305"
"6113","広告宣伝費","22,099","58,801","62,567","37,300","9,949","73,715","43,327","17,675","17,514","30,491","20,990","21,512"
"6114","販売促進費","63,918","61,710","78,926","22,718","30,287","21,709","33,969","28,515","21,479","63,622","60,818","22,178"
"6115","荷造発送費","0","0","0","0","0","0","0","0","0","0","845","0"
"6116","外注費","0","0","0","0","0","0","0","0","0","0","0","0"
"6117","支払手数料","97,418","291,413","294,076","371,647","353,870","283,085","322,824","411,680","373,184","306,771","364,047","325,708"
"6118",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6211","役員報酬","0","0","0","0","0","0","0","0","0","0","0","0"
"6232",,"0","0","0","0","0","0","0","0","0","0","0","0"
