"ｺｰﾄﾞ","勘定科目名"," 4年 10月"," 4年 11月"," 4年 12月"," 5年  1月"," 5年  2月"," 5年  3月"," 5年  4月"," 5年  5月"," 5年  6月"," 5年  7月"," 5年  8月"," 5年  9月"
"4111","売上高","6,698,577","6,527,583","7,481,861","6,758,785","5,855,354","7,368,422","6,815,871","7,428,710","6,433,402","7,872,508","7,358,691","6,557,696"
"4112","賃貸料収入","0","0","0","0","0","0","0","0","0","0","0","0"
"4113","ＬＬＰ収益","0","0","0","0","0","0","0","0","0","0","0","0"
"4114","通信売上高","0","0","0","0","0","0","0","0","0","0","0","0"
"4115","売上値引戻り高    (△)","0","0","0","0","0","0","0","0","0","0","0","0"
,"純売上高","6,698,577","6,527,583","7,481,861","6,758,785","5,855,354","7,368,422","6,815,871","7,428,710","6,433,402","7,872,508","7,358,691","6,557,696"
"5111","期首棚卸高","507,250","465,187","479,151","844,165","489,814","441,219","484,185","526,107","566,031","564,930","645,843","668,142"
"5211","商品仕入高","1,887,806","1,885,583","2,580,394","1,677,137","1,584,392","2,150,799","1,998,911","2,125,475","1,903,443","2,355,619","2,178,381","1,083,332"
"5212","通信商品仕入高","0","0","0","0","0","0","0","0","0","0","0","0"
"5215","ｺﾐｯｼｮﾝ清掃代","0","0","0","0","0","0","0","0","0","0","0","0"
"5216","ＬＬＰ原価","0","0","0","0","0","0","0","0","0","0","0","0"
"5213","仕入値引戻し高    (△)","0","0","0","0","0","0","0","0","0","0","0","0"
"5273","他勘定振替高      (△)","0","0","0","0","0","0","0","0","0","0","0","0"
"5311","期末棚卸高        (△)","465,187","479,151","844,165","489,814","441,219","484,185","526,107","566,031","564,930","645,843","668,142","636,755"
,"当期売上原価","1,929,869","1,871,619","2,215,380","2,031,488","1,632,987","2,107,833","1,956,989","2,085,551","1,904,544","2,274,706","2,156,082","1,114,719"
,"売上総利益","4,768,708","4,655,964","5,266,481","4,727,297","4,222,367","5,260,589","4,858,882","5,343,159","4,528,858","5,597,802","5,202,609","5,442,977"
"6111","給与手当","648,500","858,500","757,000","658,500","655,000","648,500","673,500","678,500","941,000","963,500","1,023,500","978,500"
"6311","雑給","1,202,083","1,044,413","1,366,008","1,188,864","1,053,765","1,257,033","1,358,029","1,456,169","989,620","1,087,079","1,169,371","1,022,753"
"6112","旅費交通費","56,557","53,788","50,187","54,542","47,684","46,148","41,963","36,051","36,399","39,980","40,039","38,782"
"6113","広告宣伝費","15,044","63,414","110,091","15,545","15,265","145,001","16,761","15,663","57,525","5,000","21,618","32,464"
"6114","販売促進費","4,067","12,295","0","4,104","0","0","0","0","0","0","0","1,706"
"6115","荷造発送費","473","0","1,260","1,260","1,260","0","0","0","0","0","0","850"
"6116","外注費","0","0","0","6,547","0","13,891","0","0","0","3,800","0","0"
"6117","支払手数料","762,586","729,912","794,748","749,151","677,555","811,465","827,642","882,257","816,191","820,651","886,076","502,154"
"6118",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6211","役員報酬","0","0","0","0","0","0","0","0","0","0","0","0"
"6212","事務員給与","0","0","0","0","0","0","0","0","0","0","0","0"
"6213","従業員賞与","50,250","50,250","-127,250","50,250","50,250","50,250","50,250","50,250","50,250","50,250","50,250","50,250"
"6312","法定福利費","155,036","155,036","169,880","155,036","155,036","155,036","175,208","100,623","180,550","100,623","100,623","106,597"
"6226","厚生費","22,670","20,294","20,082","28,454","43,642","29,470","122,163","21,169","33,876","18,155","16,909","112,894"
"6119","退職金","0","0","0","0","0","0","0","0","0","0","0","0"
"6214","減価償却費","283,703","283,703","283,703","283,703","283,703","283,703","283,703","283,703","283,703","283,703","283,703","-990,751"
"6234",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6215","地代家賃","559,886","546,206","622,547","564,702","493,092","641,366","569,268","618,296","538,672","653,799","601,822","548,615"
"6216","修繕／車両関係費","0","0","0","0","0","0","0","0","0","0","30,000","0"
"6217","事務用消耗品費","1,030","1,000","0","0","1,000","0","200","0","0","1,030","0","0"
"6218","通信交通費","4,521","4,623","2,980","9,539","8,445","7,641","76","12,564","7,734","7,620","10,039","2,980"
"6219","水道光熱費","344,326","363,613","369,370","391,457","417,091","335,321","372,903","350,974","354,768","342,496","327,224","322,113"
"6221","租税公課","0","0","0","0","0","0","0","0","0","0","0","0"
"6222","寄付金","0","0","0","0","0","0","0","0","0","0","0","0"
"6223","接待交際費","0","0","0","0","0","0","0","0","0","0","0","0"
"6224","保険料","25,000","25,000","25,000","25,000","25,000","25,000","25,000","25,000","25,000","25,000","25,000","25,000"
"6225","備品消耗品費","117,730","70,890","131,342","116,001","108,828","160,944","147,373","125,953","141,732","181,877","112,787","42,599"
"6227","管理諸費","19,423","23,118","5,497","26,773","11,109","16,498","51,600","8,135","11,745","4,800","5,964","11,891"
"6228","リース／レンタル料","0","0","0","0","0","0","0","0","0","0","0","0"
"6229","諸会費","0","0","0","0","0","0","0","0","0","0","0","0"
"6313",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6233",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6314","貸倒償却","0","0","0","0","0","0","0","0","0","0","0","0"
"6231","雑費","0","0","0","0","0","0","0","0","0","0","0","0"
"6232","本社　指導料","0","0","0","0","0","0","0","0","0","0","0","0"
,"販売費及び一般管理費計","4,272,885","4,306,055","4,582,445","4,329,428","4,047,725","4,627,267","4,715,639","4,665,307","4,468,765","4,589,363","4,704,925","2,809,397"
,"営業利益（損失）","495,823","349,909","684,036","397,869","174,642","633,322","143,243","677,852","60,093","1,008,439","497,684","2,633,580"
"7111","受取利息","0","0","0","0","0","0","0","0","0","0","0","0"
"7112","為替差益","0","0","0","0","0","0","0","0","0","0","0","0"
"7113","ＬＬＰ収入","0","0","0","0","0","0","0","0","0","0","0","0"
"7114","受取配当金","0","0","0","0","0","0","0","0","0","0","0","0"
"7118","雑収入","0","0","0","0","0","0","0","0","0","0","0","0"
,"営業外収益計","0","0","0","0","0","0","0","0","0","0","0","0"
"7511","支払利息","0","0","0","0","0","0","0","0","0","0","0","0"
"7518","手形売却損","0","0","0","0","0","0","0","0","0","0","0","0"
"7512","為替差損","0","0","0","0","0","0","0","0","0","0","0","0"
"7513","現金過不足","0","0","0","0","0","0","0","0","0","0","0","0"
"7514","ＬＬＰ損失","0","0","0","0","0","0","0","0","0","0","0","0"
"7515","繰延資産償却","0","0","0","0","0","0","0","0","0","0","0","1,274,601"
"7519","雑損失","0","0","0","0","0","0","0","0","0","0","0","0"
,"営業外費用計","0","0","0","0","0","0","0","0","0","0","0","1,274,601"
,"経常利益（損失）","495,823","349,909","684,036","397,869","174,642","633,322","143,243","677,852","60,093","1,008,439","497,684","1,358,979"
