"ｺｰﾄﾞ","勘定科目名"," 4年  7月"," 4年  8月"," 4年  9月"," 4年 10月"," 4年 11月"," 4年 12月"," 5年  1月"," 5年  2月"," 5年  3月"," 5年  4月"," 5年  5月"," 5年  6月"
"4111","売上高","6,686,087","6,724,756","6,728,946","8,641,502","7,325,744","9,708,089","7,632,843","7,411,618","10,103,051","7,255,548","6,929,383","6,619,132"
"4112","賃貸料収入","0","0","0","0","0","0","0","0","0","0","0","0"
"4113","ＬＬＰ収益","0","0","0","0","0","0","0","0","0","0","0","0"
"4114","通信売上高","0","0","0","0","0","0","0","0","0","0","0","0"
"4115","売上値引戻り高    (△)","0","0","0","0","0","0","0","0","0","0","0","0"
,"純売上高","6,686,087","6,724,756","6,728,946","8,641,502","7,325,744","9,708,089","7,632,843","7,411,618","10,103,051","7,255,548","6,929,383","6,619,132"
"5111","期首棚卸高","810,116","828,626","650,607","1,113,660","912,640","811,447","1,733,772","1,122,850","848,553","965,955","1,082,525","927,708"
"5211","商品仕入高","2,706,929","2,515,683","3,113,683","3,278,930","2,723,838","4,760,251","2,540,370","2,984,362","4,097,060","3,145,829","2,847,498","2,961,358"
"5212","通信商品仕入高","0","0","0","0","0","0","0","0","0","0","0","0"
"5215","ｺﾐｯｼｮﾝ清掃代","0","0","0","0","0","0","0","0","0","0","0","0"
"5216","ＬＬＰ原価","0","0","0","0","0","0","0","0","0","0","0","0"
"5213","仕入値引戻し高    (△)","0","0","0","0","0","0","0","0","0","0","0","0"
"5273","他勘定振替高      (△)","0","0","0","0","0","0","0","0","0","0","0","0"
"5311","期末棚卸高        (△)","828,626","650,607","1,113,660","912,640","811,447","1,733,772","1,122,850","848,553","965,955","1,082,525","927,708","1,087,458"
,"当期売上原価","2,688,419","2,693,702","2,650,630","3,479,950","2,825,031","3,837,926","3,151,292","3,258,659","3,979,658","3,029,259","3,002,315","2,801,608"
,"売上総利益","3,997,668","4,031,054","4,078,316","5,161,552","4,500,713","5,870,163","4,481,551","4,152,959","6,123,393","4,226,289","3,927,068","3,817,524"
"6111","給与手当","559,000","609,000","728,566","639,038","636,283","698,717","657,151","533,500","641,500","631,500","632,000","490,976"
"6311","雑給","1,396,972","1,388,868","1,298,716","1,468,862","1,023,204","1,511,131","1,376,777","1,343,769","1,502,661","1,392,239","1,291,537","1,290,638"
"6112","旅費交通費","34,208","33,669","49,715","45,955","50,855","44,192","55,225","40,183","56,455","45,820","58,224","37,358"
"6113","広告宣伝費","526,925","481,673","663,332","631,820","550,963","436,895","449,186","423,553","448,366","404,563","389,950","491,805"
"6114","販売促進費","33,427","42,657","32,614","31,382","39,982","36,379","34,543","31,620","32,512","29,897","29,532","29,188"
"6115","荷造発送費","0","0","0","0","2,640","0","0","0","0","0","0","0"
"6116","外注費","0","0","0","0","0","0","0","0","0","0","0","0"
"6117","支払手数料","219,698","272,683","278,498","277,091","281,642","267,652","279,379","272,927","279,044","424,145","246,258","253,600"
"6118",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6211","役員報酬","0","0","0","0","0","0","0","0","0","0","0","0"
"6212","事務員給与","0","0","0","0","0","0","0","0","0","0","0","0"
"6213","従業員賞与","82,000","82,000","82,000","54,666","54,666","-219,334","54,666","54,666","54,666","54,666","54,666","54,666"
"6312","法定福利費","144,700","144,700","185,821","185,821","144,307","148,514","169,543","169,543","169,543","202,993","183,357","148,684"
"6226","厚生費","10,166","12,416","10,818","33,000","4,878","71,184","23,884","10,384","11,733","50,506","104,533","143,374"
"6119","退職金","0","0","0","0","0","0","0","0","0","0","0","0"
"6214","減価償却費","185,057","185,057","85,103","184,054","184,054","184,054","184,054","184,054","184,054","184,054","184,054","184,054"
"6234",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6215","地代家賃","501,899","501,898","501,899","501,899","501,899","501,899","501,898","501,898","501,899","501,899","501,898","501,898"
"6216","修繕／車両関係費","4,500","80,500","57,500","0","0","20,000","0","48,200","0","0","22,000","44,000"
"6217","事務用消耗品費","400","0","0","0","0","0","1,868","0","0","0","0","0"
"6218","通信交通費","14,325","14,200","14,204","14,339","16,414","14,199","14,256","14,198","14,098","14,039","14,077","14,110"
"6219","水道光熱費","398,323","547,507","554,905","423,848","441,836","367,384","533,537","419,176","439,479","360,878","435,983","300,294"
"6221","租税公課","0","0","0","2,000","0","2,000","0","0","4,000","2,000","0","1,800"
"6222","寄付金","0","0","0","0","0","0","0","0","0","0","0","0"
"6223","接待交際費","0","0","0","0","0","0","0","0","0","0","0","0"
"6224","保険料","32,912","32,912","32,912","32,912","32,912","32,912","32,912","32,912","32,912","32,912","32,912","32,912"
"6225","備品消耗品費","444,014","346,534","305,583","272,609","264,691","365,648","258,776","193,546","295,536","224,460","289,197","301,804"
"6227","管理諸費","98,690","101,180","94,160","90,180","89,390","77,880","87,050","66,880","154,516","88,880","65,501","55,580"
"6228","リース／レンタル料","0","0","0","0","0","0","0","0","0","0","0","0"
"6229","諸会費","0","0","0","0","0","0","0","0","0","4,500","0","0"
"6313",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6233",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6314","貸倒償却","0","0","0","0","0","0","0","0","0","0","0","0"
"6231","雑費","0","0","0","0","3,900","0","0","0","2,600","0","0","7,604"
"6232","本社　指導料","0","0","0","0","0","0","0","0","0","0","0","0"
,"販売費及び一般管理費計","4,687,216","4,877,454","4,976,346","4,889,476","4,324,516","4,561,306","4,714,705","4,341,009","4,825,574","4,649,951","4,535,679","4,384,345"
,"営業利益（損失）","-689,548","-846,400","-898,030","272,076","176,197","1,308,857","-233,154","-188,050","1,297,819","-423,662","-608,611","-566,821"
"7111","受取利息","0","0","0","0","0","0","0","0","0","0","0","0"
"7112","為替差益","0","0","0","0","0","0","0","0","0","0","0","0"
"7113","ＬＬＰ収入","0","0","0","0","0","0","0","0","0","0","0","0"
"7114","受取配当金","0","0","0","0","0","0","0","0","0","0","0","0"
"7118","雑収入","0","0","0","0","0","0","0","0","0","0","0","0"
,"営業外収益計","0","0","0","0","0","0","0","0","0","0","0","0"
"7511","支払利息","0","0","0","0","0","0","0","0","0","0","0","0"
"7518","手形売却損","0","0","0","0","0","0","0","0","0","0","0","0"
"7512","為替差損","0","0","0","0","0","0","0","0","0","0","0","0"
"7513","現金過不足","0","-500","0","0","0","-50","0","300","0","0","0","-36"
"7514","ＬＬＰ損失","0","0","0","0","0","0","0","0","0","0","0","0"
"7515","繰延資産償却","0","0","200,000","0","0","0","0","0","0","0","0","0"
