"ｺｰﾄﾞ","勘定科目名"," 3年  7月"," 3年  8月"," 3年  9月"," 3年 10月"," 3年 11月"," 3年 12月"," 4年  1月"," 4年  2月"," 4年  3月"," 4年  4月"," 4年  5月"," 4年  6月"
"4111","売上高","11,122,329","6,852,649","6,001,192","11,625,678","12,747,722","20,847,021","14,257,358","7,901,439","11,340,697","9,516,625","12,063,039","11,128,215"
"4112","賃貸料収入","0","0","0","0","0","0","0","0","0","0","0","0"
"4113","ＬＬＰ収益","0","0","0","0","0","0","0","0","0","0","0","0"
"4114","通信売上高","0","0","0","0","0","0","0","0","0","0","0","0"
"4115","売上値引戻り高    (△)","0","0","0","0","0","0","0","0","0","0","0","0"
,"純売上高","11,122,329","6,852,649","6,001,192","11,625,678","12,747,722","20,847,021","14,257,358","7,901,439","11,340,697","9,516,625","12,063,039","11,128,215"
"5111","期首棚卸高","9,908,029","9,412,805","8,888,902","7,412,680","8,884,986","7,487,709","10,716,547","11,283,050","10,416,619","9,476,212","8,442,507","6,511,073"
"5211","商品仕入高","3,697,938","1,864,709","569,216","5,493,612","2,847,939","11,615,150","5,526,627","2,109,936","3,146,127","2,429,797","2,432,579","3,052,027"
"5212","通信商品仕入高","0","0","0","0","0","0","0","0","0","0","0","0"
"5215","ｺﾐｯｼｮﾝ清掃代","0","0","0","0","0","0","0","0","0","0","0","0"
"5216","ＬＬＰ原価","0","0","0","0","0","0","0","0","0","0","0","0"
"5213","仕入値引戻し高    (△)","0","0","0","0","0","0","0","0","0","0","0","0"
"5273","他勘定振替高      (△)","0","0","0","0","0","0","0","0","0","0","0","0"
"5311","期末棚卸高        (△)","9,412,805","8,888,902","7,412,680","8,884,986","7,487,709","10,716,547","11,283,050","10,416,619","9,476,212","8,442,507","6,511,073","5,729,703"
,"当期売上原価","4,193,162","2,388,612","2,045,438","4,021,306","4,245,216","8,386,312","4,960,124","2,976,367","4,086,534","3,463,502","4,364,013","3,833,397"
,"売上総利益","6,929,167","4,464,037","3,955,754","7,604,372","8,502,506","12,460,709","9,297,234","4,925,072","7,254,163","6,053,123","7,699,026","7,294,818"
