"ｺｰﾄﾞ","勘定科目名"," 3年  4月"," 3年  5月"," 3年  6月"," 3年  7月"," 3年  8月"," 3年  9月"," 3年 10月"," 3年 11月"," 3年 12月"," 4年  1月"," 4年  2月"," 4年  3月"
"4111","授業料等収入","342,636","957,432","1,453,887","767,063","1,769,450","5,973,684","732,864","413,400","830,227","508,955","360,773","296,173"
"4112","寮費等収入","1,506,000","794,000","240,000","240,000","100,000","1,000,000","630,000","0","60,000","70,000","50,000","90,000"
"4113","職業紹介売上高","0","0","0","0","0","0","0","0","0","0","0","0"
"4114","特定技能売上高","50,000","100,000","0","50,000","50,000","50,000","50,000","50,000","100,000","146,364","100,000","100,909"
"4116","児発放デイ売上高","0","0","0","0","0","0","0","0","0","0","0","0"
"4115","売上値引戻り高    (△)","0","0","0","0","0","0","0","0","0","0","0","0"
,"純売上高","1,898,636","1,851,432","1,693,887","1,057,063","1,919,450","7,023,684","1,412,864","463,400","990,227","725,319","510,773","487,082"
"5111","期首棚卸高","484,300","484,300","1,128,600","1,128,600","1,128,600","1,128,600","1,128,600","1,128,600","1,128,600","1,128,600","1,128,600","1,128,600"
"5211","商品仕入高","0","0","0","0","0","0","0","0","0","0","0","0"
"5212","教材費等","217,200","303,711","52,000","10,880","18,000","50,220","112,205","4,000","12,045","32,700","4,205","56,817"
"5215","紹介手数料","0","0","0","0","0","0","0","0","0","0","0","90,000"
"5216","他売上原価","0","0","0","0","0","0","0","0","0","0","0","0"
"5213","仕入値引戻し高    (△)","0","0","0","0","0","0","0","0","0","0","0","0"
"5273","他勘定振替高      (△)","0","0","0","0","0","0","0","0","0","0","0","0"
"5311","期末棚卸高        (△)","484,300","1,128,600","1,128,600","1,128,600","1,128,600","1,128,600","1,128,600","1,128,600","1,128,600","1,128,600","1,128,600","1,128,600"
,"当期売上原価","217,200","-340,589","52,000","10,880","18,000","50,220","112,205","4,000","12,045","32,700","4,205","146,817"
,"売上総利益","1,681,436","2,192,021","1,641,887","1,046,183","1,901,450","6,973,464","1,300,659","459,400","978,182","692,619","506,568","340,265"
"6111","給与手当","1,824,565","1,264,819","2,083,419","1,966,137","1,500,028","1,743,177","1,459,155","1,559,200","1,343,738","1,366,135","1,641,119","1,303,643"
"6311","雑給","0","0","0","0","0","0","0","0","0","0","0","0"
"6112","旅費交通費","112,034","62,666","79,435","102,560","67,752","86,212","63,054","70,532","105,289","108,579","107,934","85,182"
"6113","広告宣伝費","10,300","10,300","10,300","10,300","10,300","10,300","10,300","10,300","10,300","10,300","10,300","10,300"
"6114","販売促進費","0","0","0","0","0","0","0","0","0","0","0","0"
"6115","発送配達費","0","0","0","0","0","0","0","0","0","0","0","0"
"6116",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6117","支払手数料","140,018","50,091","50,791","61,591","47,791","65,891","53,091","48,091","69,773","58,891","80,882","65,291"
"6118",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6211","役員報酬","600,000","600,000","600,000","600,000","600,000","600,000","600,000","600,000","600,000","600,000","600,000","600,000"
"6232",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6212","事務員給与","0","0","0","0","0","0","0","0","0","0","0","0"
"6210","処遇改善手当","0","0","0","0","0","0","0","0","0","0","0","0"
"6213","従業員賞与","0","0","0","0","0","0","0","0","0","0","0","0"
"6312","法定福利費","390,735","781,470","583,854","390,735","390,735","-357,633","0","481,520","478,113","275,277","501,759","501,759"
"6226","厚生費","2,420","5,000","0","0","20,000","40,570","0","0","80,056","2,520","0","7,897"
"6119",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6214","減価償却費","245,000","232,809","248,000","248,000","248,000","248,000","248,000","248,000","248,000","248,000","248,000","248,000"
"6234","リース料","0","0","0","0","0","0","0","0","0","0","0","0"
"6215","地代家賃","386,364","386,364","386,364","386,364","386,364","386,364","386,364","386,364","335,364","386,364","386,364","386,364"
"6216","修繕費","0","0","0","0","0","0","0","0","0","0","0","0"
"6217","事務用消耗品費","0","0","0","0","0","0","0","0","0","0","0","0"
"6218","通信交通費","68,438","89,369","10,057","42,173","72,743","43,672","56,306","61,159","48,593","42,190","54,966","42,656"
"6219","水道光熱費","254,034","24,523","24,104","22,516","28,838","38,585","41,297","30,533","29,206","30,623","39,065","53,451"
"6221","租税公課","17,600","0","0","30,000","17,000","0","1,200","17,000","0","17,000","0","4,900"
"6222","寄付金","0","0","0","0","0","0","0","0","0","0","0","0"
"6223","接待交際費","0","0","0","1,000","0","0","10,000","0","2,300","0","0","0"
"6224","保険料","-66,323","19,457","22,177","4,897","4,897","4,897","4,897","67,477","84,537","4,897","4,897","77,297"
"6225","備品消耗品費","84,669","178,183","2,341","63,329","16,835","136,033","21,417","67,848","70,759","22,974","90,883","98,881"
"6227","管理諸費","50,000","105,976","20,000","478,670","63,112","60,816","56,000","52,079","52,334","50,000","50,000","64,845"
"6228","諸会費","37,000","93,600","0","0","2,000","12,000","0","0","8,000","0","10,000","0"
"6229","清掃・衛生費","0","0","0","0","0","0","0","0","0","30,000","0","30,000"
"6313",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6233",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6314","貸倒償却","0","0","0","0","0","0","0","0","0","0","0","0"
"6231","雑費","0","0","0","0","0","0","0","0","0","0","0","0"
,"販売費及び一般管理費計","4,156,854","3,904,627","4,120,842","4,408,272","3,476,395","3,118,884","3,011,081","3,700,103","3,566,362","3,253,750","3,826,169","3,580,466"
,"営業利益（損失）","-2,475,418","-1,712,606","-2,478,955","-3,362,089","-1,574,945","3,854,580","-1,710,422","-3,240,703","-2,588,180","-2,561,131","-3,319,601","-3,240,201"
"7111","受取利息","0","111","0","0","325","67","0","0","0","0","375","57"
"7112","受取手数料","0","0","0","0","0","0","0","0","0","0","0","0"
"7113",,"0","0","0","0","0","0","0","0","0","0","0","0"
"7114","受取配当金","0","0","199","0","0","0","0","0","0","0","0","0"
"7118","雑収入","93,728","647,729","38,013","11,425","29,205","30,351","36,327","28,263","52,743","68,857","15,519","34,133"
,"営業外収益計","93,728","647,840","38,212","11,425","29,530","30,418","36,327","28,263","52,743","68,857","15,894","34,190"
"7511","支払利息","35,798","934,642","-31,817","0","68,968","34,597","0","67,185","-67,684","63,859","33,095","31,736"
"7518","手形売却損","0","0","0","0","0","0","0","0","0","0","0","0"
"7512",,"0","0","0","0","0","0","0","0","0","0","0","0"
"7513",,"0","0","0","0","0","0","0","0","0","0","0","0"
"7514","貸倒償却","0","0","0","0","0","0","0","0","0","0","0","0"
"7515","繰延資産償却","0","50,000","0","0","0","0","0","0","0","0","0","0"
"7519","雑損失","0","0","0","0","0","0","0","0","0","0","0","0"
,"営業外費用計","35,798","984,642","-31,817","0","68,968","34,597","0","67,185","-67,684","63,859","33,095","31,736"
,"経常利益（損失）","-2,417,488","-2,049,408","-2,408,926","-3,350,664","-1,614,383","3,850,401","-1,674,095","-3,279,625","-2,467,753","-2,556,133","-3,336,802","-3,237,747"
