"ｺｰﾄﾞ","勘定科目名"," 5年  6月"," 5年  7月"," 5年  8月"," 5年  9月"," 5年 10月"," 5年 11月"," 5年 12月"," 6年  1月"," 6年  2月"," 6年  3月"," 6年  4月"," 6年  5月"
"4111","売上高","36,643,687","47,238,654","43,479,241","41,408,766","54,759,669","49,010,417","52,232,822","44,501,048","49,125,561","71,322,725","50,729,143","43,801,546"
"4112","売上高","0","0","0","0","0","0","0","0","0","0","0","0"
"4113","売上高","0","0","0","0","0","0","0","0","0","0","0","0"
"4114","売上高","0","0","0","0","0","0","0","0","0","0","0","0"
"4115","売上値引戻り高    (△)","0","0","0","0","0","0","0","0","0","0","0","0"
,"純売上高","36,643,687","47,238,654","43,479,241","41,408,766","54,759,669","49,010,417","52,232,822","44,501,048","49,125,561","71,322,725","50,729,143","43,801,546"
"5111","期首棚卸高","3,554,114","3,458,958","3,518,999","-297,355","3,558,420","3,620,832","3,757,829","3,992,045","3,658,445","4,114,417","3,775,602","15,388,664"
"5211","商品仕入高","0","0","0","0","0","0","0","0","0","0","0","0"
"5212","通信商品仕入高","20,079,279","27,747,782","25,716,112","28,626,021","37,002,897","33,012,485","35,713,735","27,409,054","30,461,784","45,156,990","41,954,184","31,924,688"
"5215",,"0","0","0","0","0","0","0","0","0","0","0","0"
"5216",,"0","0","0","0","0","0","0","0","0","0","0","0"
"5213","仕入値引戻し高    (△)","0","0","0","0","0","0","0","0","0","0","0","0"
"5273","他勘定振替高      (△)","0","0","0","0","0","0","0","0","0","0","0","0"
"5311","期末棚卸高        (△)","3,458,958","3,518,999","3,494,544","3,558,420","3,620,832","3,757,829","3,992,045","3,658,445","4,114,417","3,775,602","15,388,664","19,952,910"
,"当期売上原価","20,174,435","27,687,741","25,740,567","24,770,246","36,940,485","32,875,488","35,479,519","27,742,654","30,005,812","45,495,805","30,341,122","27,360,442"
,"売上総利益","16,469,252","19,550,913","17,738,674","16,638,520","17,819,184","16,134,929","16,753,303","16,758,394","19,119,749","25,826,920","20,388,021","16,441,104"
"6111","給与手当","4,555,105","5,695,753","4,492,753","4,787,139","5,915,499","4,607,228","4,428,873","4,353,288","4,618,854","4,341,314","4,177,535","3,910,632"
"6311","雑給","280,055","265,542","267,560","285,537","293,272","295,067","253,077","269,720","285,597","216,650","121,000","351,475"
"6112","旅費交通費","71,182","101,254","133,847","81,955","78,156","94,987","80,967","97,631","75,379","53,417","49,471","73,319"
