"ｺｰﾄﾞ","勘定科目名"," 4年 10月"," 4年 11月"," 4年 12月"," 5年  1月"," 5年  2月"," 5年  3月"," 5年  4月"," 5年  5月"," 5年  6月"," 5年  7月"," 5年  8月"," 5年  9月"
"4111","売上高","6,323,796","5,549,416","6,506,887","7,028,991","5,165,426","6,645,898","5,870,591","7,011,937","5,934,553","7,388,451","7,013,940","6,188,903"
"4112","賃貸料収入","0","0","0","0","0","0","0","0","0","0","0","0"
"4113","ＬＬＰ収益","0","0","0","0","0","0","0","0","0","0","0","0"
"4114","通信売上高","0","0","0","0","0","0","0","0","0","0","0","0"
"4115","売上値引戻り高    (△)","0","0","0","0","0","0","0","0","0","0","0","0"
,"純売上高","6,323,796","5,549,416","6,506,887","7,028,991","5,165,426","6,645,898","5,870,591","7,011,937","5,934,553","7,388,451","7,013,940","6,188,903"
"5111","期首棚卸高","257,646","182,958","198,070","451,259","272,872","264,123","204,958","199,614","166,494","249,235","251,761","351,280"
"5211","商品仕入高","1,515,223","1,458,774","2,077,506","1,670,627","1,450,972","1,741,247","1,366,087","1,868,165","1,775,648","2,083,461","2,023,740","1,145,297"
"5212","通信商品仕入高","0","0","0","0","0","0","0","0","0","0","0","0"
"5215","ｺﾐｯｼｮﾝ清掃代","0","0","0","0","0","0","0","0","0","0","0","0"
"5216","ＬＬＰ原価","0","0","0","0","0","0","0","0","0","0","0","0"
"5213","仕入値引戻し高    (△)","0","0","0","0","0","0","0","0","0","0","0","0"
"5273","他勘定振替高      (△)","0","0","0","0","0","0","0","0","0","0","0","0"
"5311","期末棚卸高        (△)","182,958","198,070","451,259","272,872","264,123","204,958","199,614","166,494","249,235","251,761","351,280","404,867"
,"当期売上原価","1,589,911","1,443,662","1,824,317","1,849,014","1,459,721","1,800,412","1,371,431","1,901,285","1,692,907","2,080,935","1,924,221","1,091,710"
,"売上総利益","4,733,885","4,105,754","4,682,570","5,179,977","3,705,705","4,845,486","4,499,160","5,110,652","4,241,646","5,307,516","5,089,719","5,097,193"
"6111","給与手当","636,800","621,800","671,800","636,800","636,800","636,800","631,800","631,800","631,800","631,800","616,800","721,800"
"6311","雑給","1,116,599","987,492","1,231,429","1,171,892","990,233","1,061,324","1,015,958","1,126,949","944,370","1,077,562","1,122,952","1,095,064"
"6112","旅費交通費","56,371","54,351","42,114","37,218","48,068","32,566","24,309","43,082","47,992","47,646","35,046","62,933"
"6113","広告宣伝費","56,917","38,220","300,115","50,442","34,168","50,698","78,847","17,727","25,507","5,909","20,000","25,000"
"6114","販売促進費","4,067","13,659","0","4,104","7,900","0","0","0","0","0","0","4,000"
"6115","荷造発送費","0","0","0","590","1,099","610","1,373","0","1,412","681","1,280","527"
"6116","外注費","0","5,441","0","0","0","22,411","7,784","0","0","0","0","0"
"6117","支払手数料","745,416","669,020","721,934","794,540","715,148","777,496","786,266","816,283","805,190","808,888","834,280","519,410"
"6118",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6211","役員報酬","0","0","0","0","0","0","0","0","0","0","0","0"
"6212","事務員給与","0","0","0","0","0","0","0","0","0","0","0","0"
"6213","従業員賞与","49,583","49,583","-147,917","49,583","49,583","49,583","49,583","49,583","49,583","49,583","49,583","49,583"
"6312","法定福利費","98,150","98,150","112,175","103,760","103,760","103,760","103,760","103,760","138,222","103,760","103,760","103,760"
"6226","厚生費","159,982","60,078","46,950","2,181","-4,545","11,733","11,733","21,515","9,915","11,733","11,733","3,048"
"6119","退職金","0","0","0","0","0","0","0","0","0","0","0","0"
"6214","減価償却費","192,778","192,778","192,778","192,778","192,778","192,778","192,778","192,778","192,778","192,778","192,778","-768,579"
"6234",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6215","地代家賃","649,368","621,186","647,664","714,048","621,186","697,604","621,186","715,072","621,186","748,959","706,701","641,000"
"6216","修繕／車両関係費","0","37,540","103,000","0","0","0","0","0","39,682","8,900","17,000","15,160"
"6217","事務用消耗品費","0","0","0","0","0","0","0","0","0","0","0","0"
"6218","通信交通費","8,454","8,470","0","14,013","4,718","6,114","2,980","10,965","5,502","5,460","2,980","0"
"6219","水道光熱費","385,896","391,029","409,162","443,714","561,848","242,458","404,346","397,035","405,843","467,797","346,081","342,576"
"6221","租税公課","0","0","0","0","0","0","0","0","0","30,000","30,000","60,000"
"6222","寄付金","0","0","0","0","0","0","0","0","0","0","0","0"
"6223","接待交際費","0","0","0","0","0","0","0","0","0","0","0","0"
"6224","保険料","15,000","15,000","15,000","15,000","15,000","15,000","15,000","15,000","15,000","15,000","15,000","15,000"
"6225","備品消耗品費","120,551","55,750","100,895","71,295","62,572","232,690","66,028","91,070","86,580","104,096","55,250","5,014"
"6227","管理諸費","21,324","12,597","0","13,680","0","0","0","1,455","0","0","0","0"
"6228","リース／レンタル料","0","0","0","0","0","0","0","0","0","0","0","0"
"6229","諸会費","14,000","0","0","0","0","0","5,000","0","0","0","0","0"
"6313",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6233",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6314","貸倒償却","0","0","0","0","0","0","0","0","0","0","0","0"
"6231","雑費","0","0","0","0","0","0","0","0","0","0","0","0"
"6232","本社　指導料","0","0","0","0","0","0","0","0","0","0","0","0"
,"販売費及び一般管理費計","4,331,256","3,932,144","4,447,099","4,315,638","4,040,316","4,133,625","4,018,731","4,234,074","4,020,562","4,310,552","4,161,224","2,895,296"
,"営業利益（損失）","402,629","173,610","235,471","864,339","-334,611","711,861","480,429","876,578","221,084","996,964","928,495","2,201,897"
"7111","受取利息","0","0","0","0","0","0","0","0","0","0","0","0"
"7112","為替差益","0","0","0","0","0","0","0","0","0","0","0","0"
"7113","ＬＬＰ収入","0","0","0","0","0","0","0","0","0","0","0","0"
"7114","受取配当金","0","0","0","0","0","0","0","0","0","0","0","0"
"7118","雑収入","0","0","0","0","0","0","0","0","0","0","0","0"
,"営業外収益計","0","0","0","0","0","0","0","0","0","0","0","0"
"7511","支払利息","0","0","0","0","0","0","0","0","0","0","0","0"
"7518","手形売却損","0","0","0","0","0","0","0","0","0","0","0","0"
"7512","為替差損","0","0","0","0","0","0","0","0","0","0","0","0"
"7513","現金過不足","0","0","0","0","0","0","0","0","0","0","0","0"
"7514","ＬＬＰ損失","0","0","0","0","0","0","0","0","0","0","0","0"
"7515","繰延資産償却","0","0","0","0","0","0","0","0","0","0","0","961,473"
"7519","雑損失","0","0","0","0","3,000","0","0","0","0","0","0","0"
,"営業外費用計","0","0","0","0","3,000","0","0","0","0","0","0","961,473"
,"経常利益（損失）","402,629","173,610","235,471","864,339","-337,611","711,861","480,429","876,578","221,084","996,964","928,495","1,240,424"
