"ｺｰﾄﾞ","勘定科目名"," 4年  8月"," 4年  9月"," 4年 10月"," 4年 11月"," 4年 12月"," 5年  1月"," 5年  2月"," 5年  3月"," 5年  4月"," 5年  5月"," 5年  6月"," 5年  7月"
"4111","売上高","6,545,816","7,519,594","8,938,077","9,056,054","10,117,801","8,208,744","7,778,166","9,795,103","8,637,308","9,345,848","8,712,198","9,896,277"
"4112","賃貸料収入","0","0","0","0","0","0","0","0","0","0","0","0"
"4113","ＬＬＰ収益","0","0","0","0","0","0","0","0","0","0","0","0"
"4114","通信売上高","0","0","0","0","0","0","0","0","0","0","0","0"
"4115","売上値引戻り高    (△)","0","0","0","0","0","0","0","0","0","0","0","0"
,"純売上高","6,545,816","7,519,594","8,938,077","9,056,054","10,117,801","8,208,744","7,778,166","9,795,103","8,637,308","9,345,848","8,712,198","9,896,277"
"5111","期首棚卸高","790,069","847,888","879,527","850,331","950,223","1,392,267","1,017,924","995,558","999,892","992,073","1,063,980","1,103,562"
"5211","商品仕入高","2,133,819","2,383,957","2,765,986","2,971,146","3,659,846","2,466,411","2,640,020","3,498,507","3,030,648","3,172,222","2,813,060","3,171,381"
"5212","通信商品仕入高","0","0","0","0","0","0","0","0","0","0","0","0"
"5215","ｺﾐｯｼｮﾝ清掃代","0","0","0","0","0","0","0","0","0","0","0","0"
"5216","ＬＬＰ原価","0","0","0","0","0","0","0","0","0","0","0","0"
"5213","仕入値引戻し高    (△)","0","0","0","0","0","0","0","0","0","0","0","0"
"5273","他勘定振替高      (△)","0","0","0","0","0","0","0","0","0","0","0","0"
"5311","期末棚卸高        (△)","847,888","879,527","850,331","950,223","1,392,267","1,017,924","995,558","999,892","992,073","1,063,980","1,103,562","954,887"
,"当期売上原価","2,076,000","2,352,318","2,795,182","2,871,254","3,217,802","2,840,754","2,662,386","3,494,173","3,038,467","3,100,315","2,773,478","3,320,056"
,"売上総利益","4,469,816","5,167,276","6,142,895","6,184,800","6,899,999","5,367,990","5,115,780","6,300,930","5,598,841","6,245,533","5,938,720","6,576,221"
"6111","給与手当","1,983,682","1,326,530","1,364,112","1,354,312","1,521,851","1,364,112","1,354,312","1,403,003","1,364,112","1,388,186","1,319,321","1,265,883"
"6311","雑給","823,531","802,624","1,032,756","1,020,444","1,135,573","880,082","884,897","1,094,073","937,660","1,054,129","1,077,534","1,264,560"
"6112","旅費交通費","30,275","55,999","68,319","67,254","67,060","50,721","61,539","75,128","46,774","49,777","49,666","49,056"
"6113","広告宣伝費","219,802","198,291","423,821","217,230","366,900","180,404","263,990","339,887","152,941","214,355","374,781","246,583"
"6114","販売促進費","31,650","23,380","22,122","32,671","33,872","22,290","18,627","19,152","17,325","17,875","20,662","21,339"
"6115","荷造発送費","0","0","0","0","0","0","0","0","0","0","0","0"
"6116","外注費","0","0","0","0","0","0","0","0","0","0","0","0"
"6117","支払手数料","169,943","153,172","215,939","145,420","164,163","138,443","138,276","151,970","201,599","143,373","330,487","151,305"
"6118",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6211","役員報酬","0","0","0","0","0","0","0","0","0","0","0","0"
"6212","事務員給与","0","0","0","0","0","0","0","0","0","0","0","0"
"6213","従業員賞与","95,125","95,125","63,416","63,416","-117,084","63,416","63,416","63,416","63,416","63,416","63,416","63,416"
"6312","法定福利費","245,530","266,148","266,148","266,148","291,384","266,148","266,148","266,148","283,435","283,435","438,940","283,435"
"6226","厚生費","91,966","97,472","96,379","72,532","10,384","10,384","30,834","30,716","43,693","49,866","37,116","25,716"
"6119","退職金","0","0","0","0","0","0","0","0","0","0","0","0"
"6214","減価償却費","43,740","409,461","13,577","13,577","13,577","13,577","13,577","13,577","13,577","13,577","13,577","13,577"
"6234",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6215","地代家賃","587,273","587,273","587,273","587,273","587,273","587,273","587,273","587,273","587,273","587,273","587,273","587,273"
"6216","修繕／車両関係費","13,800","34,500","2,909","0","0","0","39,000","0","0","27,500","122,682","88,500"
"6217","事務用消耗品費","0","0","0","0","0","0","187","300","0","0","0","0"
"6218","通信交通費","2,203","2,203","2,203","2,203","2,203","2,203","2,203","2,203","2,203","2,203","2,203","2,203"
"6219","水道光熱費","489,069","512,782","445,807","420,061","436,155","505,353","493,519","412,959","395,540","342,360","344,975","340,479"
"6221","租税公課","0","0","0","2,000","1,000","2,000","1,000","3,000","1,000","900","1,800","1,800"
"6222","寄付金","0","0","0","0","0","0","0","0","0","0","0","0"
"6223","接待交際費","1,375","0","0","0","0","0","0","0","0","0","0","2,000"
"6224","保険料","25,000","25,000","25,000","25,000","25,000","25,000","25,000","25,000","25,000","25,000","25,000","25,000"
"6225","備品消耗品費","126,043","90,403","208,244","162,971","265,440","84,954","169,923","112,285","144,744","122,015","127,309","115,973"
"6227","管理諸費","83,112","47,355","45,955","47,355","75,955","45,955","98,955","35,355","33,955","104,809","35,355","95,955"
"6228","リース／レンタル料","0","0","0","0","0","0","0","0","0","0","0","0"
"6229","諸会費","0","0","0","0","0","0","3,000","0","10,000","0","0","0"
"6313",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6233",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6314","貸倒償却","0","0","0","0","0","0","0","0","0","0","0","0"
"6231","雑費","0","0","0","0","0","0","0","0","0","0","0","0"
"6232","本社　指導料","0","0","0","0","0","0","0","0","0","0","0","0"
